,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
2,sg:0028f062a9ab43c8be8211ad9a4944c9,Eastconn Special Education,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6247,66,147.5,"{""<5"":0,""5-20"":8,""21-60"":5,""61-240"":25,"">240"":28}",10785.0,41.771956,-72.08698000000001,611110.0,CT,9.0,9015.0,Windham County,90158200001.0
292,sg:19d8098f56b84c44b5b98f32ef55660b,The Bijou Theatre,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6604,64,50.0,"{""<5"":2,""5-20"":23,""21-60"":8,""61-240"":21,"">240"":10}",6177.0,41.17837,-73.192094,451140.0,CT,9.0,9001.0,Fairfield County,90010706001.0
542,sg:339f21563fd24628a0e759affb51cc30,Learn & Play Preschool Child Care Center,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6405,20,527.0,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":2,"">240"":11}",3168.5,41.307946,-72.749237,624410.0,CT,9.0,9009.0,New Haven County,90091847001.0
715,sg:42431c0f0fd241bf8974e4703a7c7bcb,Cortina Learning International,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6897,3,11.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",37.5,41.169638,-73.414632,611630.0,CT,9.0,9001.0,Fairfield County,90010454002.0
730,sg:4348163123484bceb142e77ef26f66e6,Pentecostal Church Door of Salvation,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6519,163,62.0,"{""<5"":6,""5-20"":44,""21-60"":31,""61-240"":32,"">240"":50}",18636.5,41.298149,-72.93719399999999,813110.0,CT,9.0,9009.0,New Haven County,90091406003.0
756,sg:45320e4b9b144cc2941d0feb67804d69,Game X Change,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6477,326,42.0,"{""<5"":6,""5-20"":94,""21-60"":97,""61-240"":93,"">240"":36}",27755.0,41.275159,-72.990236,451120.0,CT,9.0,9009.0,New Haven County,90091571001.0
847,sg:4e33e7fb51b145b59d787464ccf2865e,Diagnostic & Medical Specialists of Greenwich,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6830,50,69.0,"{""<5"":0,""5-20"":13,""21-60"":9,""61-240"":22,"">240"":6}",5278.0,41.034104,-73.624227,621111.0,CT,9.0,9001.0,Fairfield County,90010103002.0
914,sg:535d992244044af7bcb08eaa902799a5,Roosters,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6074,1,23.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",40.5,41.808121,-72.55586600000001,812111.0,CT,9.0,9003.0,Hartford County,90034875002.0
1106,sg:663b57efa14a4935a746bda892547ef1,Mathews Park,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6604,804,25.0,"{""<5"":21,""5-20"":341,""21-60"":153,""61-240"":211,"">240"":78}",60987.0,41.108755,-73.416169,712190.0,CT,9.0,9001.0,Fairfield County,90010437002.0
1199,sg:6f70b20b3fa644b5b49b73e4d42ba66a,Aspen Dental Associates,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6825,24,80.5,"{""<5"":0,""5-20"":4,""21-60"":7,""61-240"":9,"">240"":4}",2648.0,41.172067,-73.22810600000001,621210.0,CT,9.0,9001.0,Fairfield County,90010614001.0
1218,sg:72a990e772f748c0a5894653d22387e2,A Vitti Excavators Recycling,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6902,83,61.0,"{""<5"":3,""5-20"":24,""21-60"":14,""61-240"":19,"">240"":23}",9254.0,41.039165000000004,-73.53899200000001,562211.0,CT,9.0,9001.0,Fairfield County,90010222002.0
1269,sg:77dfb2abe2f3483f81ef7aebf77be0c5,LaRocca's Country Market,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6903,2,20.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",53.0,41.145072,-73.58913000000001,445110.0,CT,9.0,9001.0,Fairfield County,90010203004.0
1299,sg:7a7cf79cb8774cff8850b243a8008b2e,Webster Bank,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6712,1,4.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":0}",2.5,41.50963,-72.982787,522110.0,CT,9.0,9009.0,New Haven County,90093472001.0
1324,sg:7d6c7a3a265b44a7b72621eb242979b0,St Matthew Church,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6854,194,41.0,"{""<5"":2,""5-20"":61,""21-60"":69,""61-240"":62,"">240"":0}",12893.0,41.110611999999996,-73.448355,813110.0,CT,9.0,9001.0,Fairfield County,90010432002.0
1376,sg:81fe927eccc845e1be82e9a308fbf1e6,Liv's Shack,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6498,15,22.0,"{""<5"":0,""5-20"":7,""21-60"":5,""61-240"":1,"">240"":2}",920.5,41.278157,-72.464823,722511.0,CT,9.0,9007.0,Middlesex County,90076801004.0
1518,sg:916803a9d40f4ae18ad7a15ce51b1a15,Collins Creamery,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6082,8,28.0,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":1,"">240"":0}",378.0,41.972962,-72.539058,722515.0,CT,9.0,9003.0,Hartford County,90034810002.0
1528,sg:9252873243be48dfb211276dbadeb196,The Mochi Store,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6510,20,155.0,"{""<5"":1,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":10}",2515.0,41.305444,-72.929059,722515.0,CT,9.0,9009.0,New Haven County,90091401001.0
1662,sg:9ee96fae6d2d4f48be7bfa2873f827da,Anytime Fitness,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6416,435,41.0,"{""<5"":5,""5-20"":92,""21-60"":191,""61-240"":136,"">240"":11}",32006.0,41.606451,-72.678557,713940.0,CT,9.0,9007.0,Middlesex County,90075701003.0
1827,sg:aefea156bda04f6398d2a71b778669d5,Nails by Salina,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6825,30,65.0,"{""<5"":0,""5-20"":2,""21-60"":12,""61-240"":13,"">240"":3}",3187.5,41.175151,-73.225626,812113.0,CT,9.0,9001.0,Fairfield County,90010613001.0
