,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
139,sg:0aaace744a2d4b86a8bec94638b5314c,Rainbow water,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2907,302,50.0,"{""<5"":8,""5-20"":95,""21-60"":67,""61-240"":113,"">240"":19}",25487.5,41.814165,-71.421084,722515.0,RI,44.0,44007.0,Providence County,440070007003.0
1006,sg:561f3881c43b483fb3af103ae131066c,Walgreens,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2882,154,10.0,"{""<5"":7,""5-20"":117,""21-60"":19,""61-240"":8,"">240"":3}",4173.5,41.4916,-71.437438,446110.0,RI,44.0,44009.0,Washington County,440090515021.0
1296,sg:70daad766f8844268160bbbfc3bfe8e0,Epilepsy Association of R I,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2909,1,8.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",12.5,41.808234999999996,-71.439748,621111.0,RI,44.0,44007.0,Providence County,440070014005.0
2155,sg:c514122b120c44b3b41a5d5103dd2471,Foundry Orthopedics & Sports Medicine,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2908,100,76.0,"{""<5"":0,""5-20"":6,""21-60"":38,""61-240"":31,"">240"":25}",12279.5,41.82997,-71.421071,611691.0,RI,44.0,44007.0,Providence County,440070025002.0
2214,sg:cba0121aae00438ea3f7de2b9f63d01f,Au Bon Pain,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2903,7178,106.0,"{""<5"":68,""5-20"":1147,""21-60"":1373,""61-240"":2483,"">240"":2107}",949485.5,41.811069,-71.408923,722513.0,RI,44.0,44007.0,Providence County,440070006001.0
3158,sg:259d62ea993a4f69a147c98b94f43b40,Tri County Caa Burrillville,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2859,93,42.0,"{""<5"":3,""5-20"":32,""21-60"":19,""61-240"":23,"">240"":16}",8478.5,41.958951,-71.700939,624410.0,RI,44.0,44007.0,Providence County,440070129002.0
3326,sg:368038d1b67a4806bd2000f3b876f8ad,Burger King,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2908,243,9.0,"{""<5"":15,""5-20"":162,""21-60"":41,""61-240"":18,"">240"":7}",8112.0,41.830223,-71.426569,722513.0,RI,44.0,44007.0,Providence County,440070025002.0
3454,sg:42c34c6ad8e84783981fcf9fc781f791,Enlightenment Day Spa,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2889,1,150.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.721612,-71.40372099999999,812112.0,RI,44.0,44003.0,Kent County,440030214021.0
3888,sg:699c79a2f1a5485daa439194e7e9c626,Marshalls,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2852,698,24.0,"{""<5"":8,""5-20"":252,""21-60"":357,""61-240"":81,"">240"":0}",29819.0,41.631332,-71.46658000000001,448140.0,RI,44.0,44009.0,Washington County,440090501035.0
3889,sg:69b52f8a0b8c42639e1db1c9d1594d6d,Narragansett Sailing School,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2806,170,29.5,"{""<5"":3,""5-20"":71,""21-60"":26,""61-240"":30,"">240"":40}",16063.0,41.750733000000004,-71.351028,441222.0,RI,44.0,44001.0,Bristol County,440010301004.0
3916,sg:6c4b314ea0eb403a9765a01ab16986a7,Sunset Tint & Sign,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2920,46,96.5,"{""<5"":0,""5-20"":7,""21-60"":12,""61-240"":21,"">240"":6}",5174.0,41.800662,-71.44673,811121.0,RI,44.0,44007.0,Providence County,440070141002.0
4476,sg:a1f3b959b348421283086dfec9304998,Cafe Lucca,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2905,46,32.5,"{""<5"":2,""5-20"":18,""21-60"":8,""61-240"":8,"">240"":10}",4158.0,41.791428,-71.396579,722511.0,RI,44.0,44007.0,Providence County,440070001011.0
4482,sg:a297f1ece48044b0bb6b7142edb10490,Belmont Market,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2879,795,18.0,"{""<5"":29,""5-20"":433,""21-60"":233,""61-240"":43,"">240"":57}",35073.0,41.440343,-71.488748,445110.0,RI,44.0,44009.0,Washington County,440090512021.0
4609,sg:affedb12ffb84038b0259cf63af91dad,East Providence Urgent Care,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2914,50,49.0,"{""<5"":3,""5-20"":8,""21-60"":19,""61-240"":15,"">240"":5}",4334.5,41.821058,-71.359706,621493.0,RI,44.0,44007.0,Providence County,440070103002.0
5136,sg:e591be6d0fcd452a9e5a6815e9c6a882,MIS Raymond J DO,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2886,83,40.0,"{""<5"":2,""5-20"":25,""21-60"":30,""61-240"":19,"">240"":7}",6072.0,41.701349,-71.47014300000001,621111.0,RI,44.0,44003.0,Kent County,440030221003.0
5169,sg:e7c57f8661794bea933363eedbad3c18,Pizza Pub,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2860,14,40.0,"{""<5"":1,""5-20"":2,""21-60"":7,""61-240"":4,"">240"":0}",913.0,41.877889,-71.385672,722511.0,RI,44.0,44007.0,Providence County,440070152002.0
5172,sg:e806ff5684a34d3585a474498714d94b,Hart Edward A DMD,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2882,235,83.0,"{""<5"":6,""5-20"":29,""21-60"":65,""61-240"":95,"">240"":40}",26907.5,41.432511,-71.459978,621210.0,RI,44.0,44009.0,Washington County,440090515032.0
5188,sg:e9ae913991cf47078f07684b9b49be7b,Hanna Andersson,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2920,12,27.0,"{""<5"":1,""5-20"":3,""21-60"":6,""61-240"":2,"">240"":0}",584.0,41.763228000000005,-71.45871600000001,448130.0,RI,44.0,44007.0,Providence County,440070139003.0
5347,sg:f97ea15fe0b54b8f9ff59c20915774b0,The Original Man,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2860,62,44.5,"{""<5"":2,""5-20"":16,""21-60"":19,""61-240"":12,"">240"":13}",5900.5,41.878808,-71.370411,448120.0,RI,44.0,44007.0,Providence County,440070171002.0
6096,sg:3dfbfd0215cd4da591092f36b683ca00,Thundermist Health Center West Warwick,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2893,493,39.0,"{""<5"":4,""5-20"":142,""21-60"":172,""61-240"":125,"">240"":50}",39563.5,41.71477,-71.515033,621111.0,RI,44.0,44003.0,Kent County,440030202001.0
6228,sg:4a56edf561bf4d1992db4562065a6a41,Massage By Tracie,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2906,59,44.0,"{""<5"":2,""5-20"":19,""21-60"":12,""61-240"":15,"">240"":11}",5626.0,41.827624,-71.382036,621111.0,RI,44.0,44007.0,Providence County,440070035004.0
6406,sg:5ce4057a7c454c2ca09d31782e9eca14,Bj's Gas,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2919,524,6.0,"{""<5"":49,""5-20"":440,""21-60"":20,""61-240"":15,"">240"":0}",8690.0,41.823747,-71.500838,447110.0,RI,44.0,44007.0,Providence County,440070124015.0
6610,sg:713cc526ce3f4937b8fbc3c30f9b332e,Creations By Courtney,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2861,87,109.0,"{""<5"":0,""5-20"":25,""21-60"":11,""61-240"":22,"">240"":29}",11029.0,41.891425,-71.364195,812112.0,RI,44.0,44007.0,Providence County,440070155003.0
6692,sg:7a020b50a7fe47b9bad887d9df1ac613,The Burrito Bowl,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2914,76,106.0,"{""<5"":3,""5-20"":18,""21-60"":6,""61-240"":33,"">240"":16}",9282.0,41.819652000000005,-71.368669,722511.0,RI,44.0,44007.0,Providence County,440070102006.0
6824,sg:874ff37d061c4317839714413f6f091f,C Duarte & Associates,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2852,2,254.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",252.5,41.5794,-71.497467,621330.0,RI,44.0,44009.0,Washington County,440090503011.0
7030,sg:9c568f8823674f6d8550ec858ee2caea,Valley View Services,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2904,121,13.0,"{""<5"":6,""5-20"":73,""21-60"":22,""61-240"":15,"">240"":5}",5276.0,41.854634000000004,-71.44660999999999,447110.0,RI,44.0,44007.0,Providence County,440070119012.0
