,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
137,sg:0aaace744a2d4b86a8bec94638b5314c,Rainbow water,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2907,226,43.0,"{""<5"":6,""5-20"":73,""21-60"":53,""61-240"":77,"">240"":17}",18742.5,41.814165,-71.421084,722515.0,RI,44.0,44007.0,Providence County,440070007003.0
1002,sg:561f3881c43b483fb3af103ae131066c,Walgreens,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2882,211,8.0,"{""<5"":15,""5-20"":159,""21-60"":25,""61-240"":7,"">240"":5}",5291.0,41.4916,-71.437438,446110.0,RI,44.0,44009.0,Washington County,440090515021.0
1296,sg:70daad766f8844268160bbbfc3bfe8e0,Epilepsy Association of R I,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2909,1,715.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.808234999999996,-71.439748,621111.0,RI,44.0,44007.0,Providence County,440070014005.0
2153,sg:c514122b120c44b3b41a5d5103dd2471,Foundry Orthopedics & Sports Medicine,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2908,134,74.0,"{""<5"":2,""5-20"":9,""21-60"":43,""61-240"":45,"">240"":35}",17031.5,41.82997,-71.421071,611691.0,RI,44.0,44007.0,Providence County,440070025002.0
2212,sg:cba0121aae00438ea3f7de2b9f63d01f,Au Bon Pain,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2903,7341,104.0,"{""<5"":73,""5-20"":1308,""21-60"":1357,""61-240"":2447,"">240"":2156}",957204.5,41.811069,-71.408923,722513.0,RI,44.0,44007.0,Providence County,440070006001.0
3144,sg:259d62ea993a4f69a147c98b94f43b40,Tri County Caa Burrillville,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2859,70,83.0,"{""<5"":2,""5-20"":17,""21-60"":11,""61-240"":28,"">240"":12}",7757.0,41.958951,-71.700939,624410.0,RI,44.0,44007.0,Providence County,440070129002.0
3313,sg:368038d1b67a4806bd2000f3b876f8ad,Burger King,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2908,244,10.0,"{""<5"":16,""5-20"":169,""21-60"":40,""61-240"":12,"">240"":7}",7258.5,41.830223,-71.426569,722513.0,RI,44.0,44007.0,Providence County,440070025002.0
3442,sg:42c34c6ad8e84783981fcf9fc781f791,Enlightenment Day Spa,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2889,2,42.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",153.0,41.721612,-71.40372099999999,812112.0,RI,44.0,44003.0,Kent County,440030214021.0
3870,sg:699c79a2f1a5485daa439194e7e9c626,Marshalls,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2852,633,23.0,"{""<5"":4,""5-20"":237,""21-60"":316,""61-240"":74,"">240"":2}",27387.5,41.631332,-71.46658000000001,448140.0,RI,44.0,44009.0,Washington County,440090501035.0
3871,sg:69b52f8a0b8c42639e1db1c9d1594d6d,Narragansett Sailing School,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2806,143,38.0,"{""<5"":1,""5-20"":57,""21-60"":30,""61-240"":32,"">240"":23}",12266.0,41.750733000000004,-71.351028,441222.0,RI,44.0,44001.0,Bristol County,440010301004.0
