,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
499,sg:2d37a9337b8543bcb66b685039128940,Calise and Sons Bakery,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2865,287,180.0,"{""<5"":0,""5-20"":41,""21-60"":28,""61-240"":107,"">240"":111}",44390.0,41.929373999999996,-71.476011,311811.0,RI,44.0,44007.0,Providence County,440070116004.0
768,sg:46ff4ce75d3c47fab9d31aecb3efde11,Washington Hill Liquors,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2865,125,14.0,"{""<5"":8,""5-20"":76,""21-60"":25,""61-240"":10,"">240"":6}",4927.5,41.935736999999996,-71.481883,445310.0,RI,44.0,44007.0,Providence County,440070115001.0
880,sg:5231ff38abd64e9a9452c34eb5119536,La Familia,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2864,453,107.0,"{""<5"":4,""5-20"":34,""21-60"":91,""61-240"":201,"">240"":123}",63891.0,41.935798,-71.399893,722511.0,RI,44.0,44007.0,Providence County,440070113013.0
1713,sg:a2ca9cec0a364d99bdabfbd3e5aed671,Simple Pleasures,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2813,104,22.0,"{""<5"":1,""5-20"":42,""21-60"":38,""61-240"":15,"">240"":8}",6244.0,41.385886,-71.64092600000001,453220.0,RI,44.0,44009.0,Washington County,440090511021.0
2333,sg:e02c4e7189764ccfb0e9f42cd46af894,CVS,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2920,313,10.0,"{""<5"":10,""5-20"":219,""21-60"":54,""61-240"":14,"">240"":16}",10896.5,41.75185,-71.450859,446110.0,RI,44.0,44007.0,Providence County,440070139003.0
2575,sg:fa8b190e81bc42038f086809712c1aa3,Ed's Roost,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2818,22,18.5,"{""<5"":1,""5-20"":11,""21-60"":4,""61-240"":3,"">240"":3}",1473.5,41.658923,-71.450503,722511.0,RI,44.0,44003.0,Kent County,440030209011.0
2681,sg:039cecea5fa94df4a00724e96d27d4d7,Salty Brine State Beach,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2882,60,14.5,"{""<5"":3,""5-20"":32,""21-60"":13,""61-240"":12,"">240"":0}",2740.0,41.375803000000005,-71.512906,712190.0,RI,44.0,44009.0,Washington County,440090515041.0
3226,sg:3260cf000dda41798622170a16fa1e46,Ocean State Nutrition,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2911,54,73.5,"{""<5"":1,""5-20"":19,""21-60"":5,""61-240"":15,"">240"":14}",6060.0,41.850625,-71.46208,446191.0,RI,44.0,44007.0,Providence County,440070120001.0
3875,sg:6ec3d9172469480fbbf5148874aa77bd,Diamond St Playground,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2907,351,121.0,"{""<5"":4,""5-20"":65,""21-60"":59,""61-240"":98,"">240"":125}",47961.0,41.810998,-71.429626,713990.0,RI,44.0,44007.0,Providence County,440070014001.0
4538,sg:b20522db322242e88c7236be7239806c,Barrington Shopping,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2806,2102,18.0,"{""<5"":55,""5-20"":1111,""21-60"":605,""61-240"":212,"">240"":119}",98993.5,41.736866,-71.305657,531120.0,RI,44.0,44001.0,Bristol County,440010304003.0
4545,sg:b2868afc70494f85a7366908f599e262,Antunes Filipino Martial Arts,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2878,380,52.5,"{""<5"":3,""5-20"":77,""21-60"":128,""61-240"":148,"">240"":24}",34188.0,41.670359000000005,-71.181407,713940.0,RI,44.0,44005.0,Newport County,440050416011.0
4662,sg:bec2848ffc294bc99647ef62cbceab9b,Nick Cerio's Kenpo Karate,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2889,31,50.0,"{""<5"":0,""5-20"":6,""21-60"":12,""61-240"":11,"">240"":2}",2696.5,41.724737,-71.404604,713940.0,RI,44.0,44003.0,Kent County,440030214021.0
4905,sg:d6b067ebce28423e8bcc267ba020274b,Allen's Wine & Spirits,RI,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,2871,19,8.0,"{""<5"":1,""5-20"":10,""21-60"":2,""61-240"":6,"">240"":0}",1111.5,41.610133000000005,-71.245597,445310.0,RI,44.0,44005.0,Newport County,440050401023.0
