,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
14,sg:012c2dbff6cc4487b52ba32a9bb78758,Calvin United Church of Christ,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6825,4,10.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",178.0,41.167431,-73.232641,813110.0,CT,9.0,9001.0,Fairfield County,90010614001.0
44,sg:02f5ec371c6c443a9766923aebb2a7a9,Highland Park Market,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6040,1210,10.0,"{""<5"":58,""5-20"":858,""21-60"":196,""61-240"":44,"">240"":54}",38390.0,41.766124,-72.491049,445110.0,CT,9.0,9003.0,Hartford County,90035150001.0
417,sg:25ca0d8a195746d7a655448dbdee76b3,Hair Too,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6032,9,69.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":5,"">240"":0}",830.5,41.735382,-72.79549399999999,812112.0,CT,9.0,9003.0,Hartford County,90034601001.0
614,sg:39ea634531aa42d5ba60ad5ed074b809,Church Mouse Thrift Shoppe,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6040,94,26.0,"{""<5"":3,""5-20"":31,""21-60"":31,""61-240"":24,"">240"":5}",6462.5,41.777289,-72.521772,453310.0,CT,9.0,9003.0,Hartford County,90035144005.0
619,sg:3abb6f0288614bcab5317e7dcdf6c32b,Capitol Child Development Center Inc,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6106,51,52.0,"{""<5"":1,""5-20"":18,""21-60"":8,""61-240"":4,"">240"":20}",5953.5,41.763306,-72.686495,624410.0,CT,9.0,9003.0,Hartford County,90035030001.0
654,sg:3e42400bc9e346059fbbfdd45034ae8a,Saturn of Fairfield,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6825,6,20.5,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":0,"">240"":2}",558.0,41.176435,-73.23050400000001,441120.0,CT,9.0,9001.0,Fairfield County,90010613001.0
682,sg:40af895b30f34ee2a434cfd1c8280468,Shady Knoll Health Care,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6483,299,137.0,"{""<5"":2,""5-20"":58,""21-60"":53,""61-240"":87,"">240"":99}",39730.0,41.401756,-73.056449,623312.0,CT,9.0,9009.0,New Haven County,90091301011.0
695,sg:42347c3179fe44ae9a69cc3b6d8f7307,Lacrosse Unlimited of Norwalk,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6850,313,48.0,"{""<5"":9,""5-20"":85,""21-60"":73,""61-240"":85,"">240"":61}",31474.0,41.11228,-73.416573,451110.0,CT,9.0,9001.0,Fairfield County,90010437001.0
748,sg:485816909f464445b65755bcb3b9060d,Abbott Terrace Day Care Preschool,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6702,102,31.5,"{""<5"":1,""5-20"":41,""21-60"":32,""61-240"":10,"">240"":18}",7636.0,41.556938,-73.037938,624410.0,CT,9.0,9009.0,New Haven County,90093501001.0
816,sg:4eab943abd094273a782d0835c6adde8,Carpet One Floor & Home,CT,2019-05-01T00:00:00-04:00,2019-06-01T00:00:00-04:00,6110,32,9.0,"{""<5"":3,""5-20"":22,""21-60"":6,""61-240"":0,"">240"":1}",765.5,41.734714000000004,-72.722016,442210.0,CT,9.0,9003.0,Hartford County,90034961001.0
