,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
142,sg:0aaace744a2d4b86a8bec94638b5314c,Rainbow water,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2907,323,27.0,"{""<5"":10,""5-20"":128,""21-60"":61,""61-240"":102,"">240"":22}",24726.5,41.814165,-71.421084,722515.0,RI,44.0,44007.0,Providence County,440070007003.0
1005,sg:561f3881c43b483fb3af103ae131066c,Walgreens,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2882,150,9.0,"{""<5"":8,""5-20"":125,""21-60"":12,""61-240"":5,"">240"":0}",2821.0,41.4916,-71.437438,446110.0,RI,44.0,44009.0,Washington County,440090515021.0
2159,sg:c514122b120c44b3b41a5d5103dd2471,Foundry Orthopedics & Sports Medicine,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2908,91,51.0,"{""<5"":1,""5-20"":10,""21-60"":42,""61-240"":29,"">240"":9}",8353.0,41.82997,-71.421071,611691.0,RI,44.0,44007.0,Providence County,440070025002.0
2218,sg:cba0121aae00438ea3f7de2b9f63d01f,Au Bon Pain,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2903,8007,102.0,"{""<5"":79,""5-20"":1409,""21-60"":1473,""61-240"":2742,"">240"":2304}",1043097.5,41.811069,-71.408923,722513.0,RI,44.0,44007.0,Providence County,440070006001.0
3160,sg:259d62ea993a4f69a147c98b94f43b40,Tri County Caa Burrillville,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2859,109,60.0,"{""<5"":0,""5-20"":31,""21-60"":24,""61-240"":18,"">240"":36}",12708.5,41.958951,-71.700939,624410.0,RI,44.0,44007.0,Providence County,440070129002.0
3328,sg:368038d1b67a4806bd2000f3b876f8ad,Burger King,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2908,304,16.0,"{""<5"":16,""5-20"":156,""21-60"":71,""61-240"":39,"">240"":22}",16015.0,41.830223,-71.426569,722513.0,RI,44.0,44007.0,Providence County,440070025002.0
3888,sg:699c79a2f1a5485daa439194e7e9c626,Marshalls,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2852,595,22.0,"{""<5"":14,""5-20"":228,""21-60"":295,""61-240"":55,"">240"":3}",23830.0,41.631332,-71.46658000000001,448140.0,RI,44.0,44009.0,Washington County,440090501035.0
3889,sg:69b52f8a0b8c42639e1db1c9d1594d6d,Narragansett Sailing School,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2806,129,194.0,"{""<5"":3,""5-20"":17,""21-60"":22,""61-240"":40,"">240"":47}",18411.0,41.750733000000004,-71.351028,441222.0,RI,44.0,44001.0,Bristol County,440010301004.0
3917,sg:6c4b314ea0eb403a9765a01ab16986a7,Sunset Tint & Sign,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2920,79,142.0,"{""<5"":2,""5-20"":7,""21-60"":9,""61-240"":38,"">240"":23}",11696.0,41.800662,-71.44673,811121.0,RI,44.0,44007.0,Providence County,440070141002.0
4467,sg:a1f3b959b348421283086dfec9304998,Cafe Lucca,RI,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,2905,89,26.0,"{""<5"":2,""5-20"":38,""21-60"":12,""61-240"":16,"">240"":21}",8414.0,41.791428,-71.396579,722511.0,RI,44.0,44007.0,Providence County,440070001011.0
