,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
21,sg:01bd43416dcc47f2b4b482263caa28d4,Drug Treatment Centers New Haven,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6511,45,62.0,"{""<5"":1,""5-20"":8,""21-60"":11,""61-240"":21,"">240"":4}",4668.5,41.310642,-72.917952,621330.0,CT,9.0,9009.0,New Haven County,90091420002.0
92,sg:07ff8e54c55643da9ce2e6b975cf7c3c,Hobby Lobby Stores,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6042,477,21.0,"{""<5"":11,""5-20"":209,""21-60"":230,""61-240"":26,"">240"":1}",16108.0,41.804452000000005,-72.552966,451120.0,CT,9.0,9003.0,Hartford County,90035141021.0
97,sg:084868be524742c3b49d824c98d65acb,Cat's Manichean Delight,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6510,533,21.0,"{""<5"":14,""5-20"":245,""21-60"":124,""61-240"":80,"">240"":70}",36959.5,41.305797,-72.92625600000001,722511.0,CT,9.0,9009.0,New Haven County,90091401001.0
140,sg:0bc7d9eda0684df9bf86c22648dd02f3,Kidz Child Care Center,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6795,118,157.5,"{""<5"":3,""5-20"":27,""21-60"":9,""61-240"":34,"">240"":45}",16626.5,41.61485,-73.090063,624410.0,CT,9.0,9005.0,Litchfield County,90053602003.0
183,sg:0f82c1cd31544472834abc3d2e234066,Grove Gardens,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6413,33,209.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":12,"">240"":15}",5565.0,41.273596000000005,-72.488947,811411.0,CT,9.0,9007.0,Middlesex County,90076102004.0
193,sg:10f26be1c16d4230b5522284e329f14c,Hyde School,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6281,112,21.0,"{""<5"":6,""5-20"":42,""21-60"":53,""61-240"":11,"">240"":0}",4342.0,41.928467,-71.955736,611110.0,CT,9.0,9015.0,Windham County,90159011005.0
229,sg:14044415d5474efc953bd65e6bc8ee44,Naugatuck Valley Women's Health Specialists,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6762,28,31.5,"{""<5"":1,""5-20"":8,""21-60"":16,""61-240"":3,"">240"":0}",1202.0,41.528396,-73.08449499999999,621111.0,CT,9.0,9009.0,New Haven County,90093441003.0
247,sg:15498bf3d5634481bff4adc6b562c4ab,Putnam Insurance Agency,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6878,7,6.0,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",77.5,41.040914,-73.582215,524210.0,CT,9.0,9001.0,Fairfield County,90010111001.0
267,sg:16e8989734a4411f91b858e18d259475,Diamond Cuts,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6450,62,50.0,"{""<5"":0,""5-20"":11,""21-60"":26,""61-240"":19,"">240"":6}",5490.0,41.517395,-72.80358100000001,812112.0,CT,9.0,9009.0,New Haven County,90091711003.0
432,sg:268b7215cbcd4756816825d3ea798293,Tire Doctor,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6519,631,22.0,"{""<5"":13,""5-20"":266,""21-60"":206,""61-240"":129,"">240"":17}",35195.0,41.292559000000004,-72.943782,441310.0,CT,9.0,9009.0,New Haven County,90091405002.0
