,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
97,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6076,7,16.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":2,"">240"":0}",363.5,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
165,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6071,54,22.5,"{""<5"":0,""5-20"":26,""21-60"":8,""61-240"":10,"">240"":10}",4554.0,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
215,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6605,50,21.0,"{""<5"":2,""5-20"":22,""21-60"":12,""61-240"":7,"">240"":7}",3499.5,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
233,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6901,683,37.0,"{""<5"":7,""5-20"":166,""21-60"":288,""61-240"":175,"">240"":47}",51374.0,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
397,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6514,214,18.0,"{""<5"":10,""5-20"":108,""21-60"":65,""61-240"":26,"">240"":5}",9120.5,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
409,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6470,92,13.0,"{""<5"":7,""5-20"":44,""21-60"":20,""61-240"":20,"">240"":1}",4627.5,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
476,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6114,102,22.5,"{""<5"":2,""5-20"":42,""21-60"":32,""61-240"":20,"">240"":6}",6276.0,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
481,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6611,9,485.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":6}",1477.5,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
482,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6810,244,19.0,"{""<5"":12,""5-20"":122,""21-60"":47,""61-240"":33,"">240"":30}",15625.0,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
490,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,6514,163,21.0,"{""<5"":6,""5-20"":75,""21-60"":32,""61-240"":29,"">240"":21}",11653.0,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
