,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
41,sg:034934b4fff14f7caa99d997fa8cd207,China Star,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2816,169,11.0,"{""<5"":4,""5-20"":104,""21-60"":20,""61-240"":22,"">240"":19}",9991.0,41.679093,-71.57706999999999,722511.0,RI,44.0,44003.0,Kent County,440030206033.0
145,sg:0db874eff70b417b8e979811b0137bc9,Jane Pickens Theatre,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2840,19,82.0,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":10,"">240"":1}",1901.0,41.489612,-71.313713,512131.0,RI,44.0,44005.0,Newport County,440050410001.0
176,sg:0fb266d610bb4367b2d774e48fb0af2d,Edgewood Highland,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2905,275,134.0,"{""<5"":3,""5-20"":52,""21-60"":40,""61-240"":111,"">240"":69}",35543.0,41.781263,-71.396644,611110.0,RI,44.0,44007.0,Providence County,440070135001.0
232,sg:14e99baa4dde4a83a3f207a6de67ffff,Cycle Gear,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2886,521,11.0,"{""<5"":24,""5-20"":331,""21-60"":114,""61-240"":27,"">240"":25}",18878.0,41.700658000000004,-71.494642,451110.0,RI,44.0,44003.0,Kent County,440030222021.0
893,sg:55de1e0ac5cf4553afd9697026273b21,Saint Michael Ukrainian Orthodox Church,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2895,2,93.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",163.0,42.005177,-71.52018199999999,813110.0,RI,44.0,44007.0,Providence County,440070173003.0
1112,sg:6b05b48a7b4a4bd09cb69fddf6c234f5,Green Valley Country Club Restaurant,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2871,408,30.0,"{""<5"":8,""5-20"":135,""21-60"":155,""61-240"":97,"">240"":13}",25703.5,41.561417,-71.26846,722511.0,RI,44.0,44005.0,Newport County,440050401036.0
1398,sg:88fb587d6fef48b6997130386cb288bb,Toyota of Smithfield,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2917,213,63.0,"{""<5"":5,""5-20"":54,""21-60"":43,""61-240"":79,"">240"":32}",21998.5,41.935589,-71.49171700000001,441110.0,RI,44.0,44007.0,Providence County,440070126025.0
1672,sg:a2a498bd85a84691957aa55adf5063d8,Silver Lake Day Care,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2909,193,78.0,"{""<5"":6,""5-20"":37,""21-60"":36,""61-240"":43,"">240"":71}",25447.0,41.81348,-71.456293,624410.0,RI,44.0,44007.0,Providence County,440070018004.0
1771,sg:ac71935d34464068bd631165c4e86427,Barrington Massage,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2806,4,5.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",178.0,41.738855,-71.312026,812199.0,RI,44.0,44001.0,Bristol County,440010302003.0
2177,sg:d6c58d97a54947b89b30429500c66a1f,Kent County Y At Meadowbrook,RI,2019-07-01T00:00:00-04:00,2019-08-01T00:00:00-04:00,2818,14,9.5,"{""<5"":1,""5-20"":8,""21-60"":3,""61-240"":2,"">240"":0}",525.0,41.636471,-71.481412,624410.0,RI,44.0,44003.0,Kent County,440030209042.0
