,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
52,sg:061d17b1028e407a9cb19b2fa8a8c34a,Ink me tattoos,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2904,7,224.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":2,"">240"":3}",1046.0,41.865646000000005,-71.423893,812199.0,RI,44.0,44007.0,Providence County,440070118002.0
1702,sg:a40e8067616b4642bab8b7d9352ff260,Center For Obstetrics and Gynecology,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2908,145,41.0,"{""<5"":2,""5-20"":45,""21-60"":48,""61-240"":35,"">240"":15}",11379.0,41.830715999999995,-71.42209799999999,621111.0,RI,44.0,44007.0,Providence County,440070025002.0
1909,sg:bafcb4252fe04396950640428bf83d2e,SpeeDee Oil Change & Auto Service,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2864,2,48.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",191.0,41.942204,-71.435056,811111.0,RI,44.0,44007.0,Providence County,440070114034.0
2542,sg:f96a0ace53854d4ba4d3f3ebcd6269eb,Dunkin',RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2920,355,10.0,"{""<5"":28,""5-20"":206,""21-60"":48,""61-240"":30,"">240"":43}",19424.0,41.802009999999996,-71.443653,722515.0,RI,44.0,44007.0,Providence County,440070141003.0
2580,sg:fe732725afb64311a71a967135e3afa3,Dave's Coffee,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2903,142,48.0,"{""<5"":3,""5-20"":35,""21-60"":40,""61-240"":48,"">240"":16}",13129.0,41.821438,-71.40446899999999,722515.0,RI,44.0,44007.0,Providence County,440070037002.0
2719,sg:0b133d68156948ad8aa14186e3591f67,A Child's View Inc,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2904,2,62.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",163.0,41.862444,-71.457903,624410.0,RI,44.0,44007.0,Providence County,440070119021.0
2861,sg:1889368e2b4b4fb5a1713fe16dc3985f,Christian Science Church,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2906,25,173.0,"{""<5"":0,""5-20"":5,""21-60"":3,""61-240"":6,"">240"":11}",3727.0,41.829139,-71.40473399999999,813110.0,RI,44.0,44007.0,Providence County,440070036023.0
2970,sg:22efe051e10b4f1d8b4e7c2d008b321d,Xpressions Cutz,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2860,3,21.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",93.5,41.886697,-71.37540200000001,812112.0,RI,44.0,44007.0,Providence County,440070153002.0
3318,sg:44fae4184821431db9ce27a08af2e539,All Saints Academy,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2842,64,20.0,"{""<5"":0,""5-20"":33,""21-60"":10,""61-240"":8,"">240"":13}",5141.5,41.525672,-71.292689,611110.0,RI,44.0,44005.0,Newport County,440050403042.0
3850,sg:79a0ad9917f248b097024a385ebcb8f9,Vutech Dental,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2852,2,507.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",480.0,41.59578,-71.45537,621210.0,RI,44.0,44009.0,Washington County,440090501021.0
3918,sg:80fa37f66f5c4cc7a6e93bac3b5ac31a,Advance Auto Parts,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2914,112,9.0,"{""<5"":6,""5-20"":78,""21-60"":12,""61-240"":13,"">240"":3}",4152.5,41.820126,-71.36675600000001,441310.0,RI,44.0,44007.0,Providence County,440070102004.0
4011,sg:8a5d0f7250af40aca6833c6a9ddf62b7,Fred Astaire Dance Studios,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2882,66,65.0,"{""<5"":0,""5-20"":8,""21-60"":22,""61-240"":33,"">240"":3}",6677.5,41.431356,-71.45851,713940.0,RI,44.0,44009.0,Washington County,440090515032.0
4040,sg:8cd62cfb405c4d02a418afd364afc623,Kate & Allie's A Hair Salon,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2893,26,39.5,"{""<5"":1,""5-20"":6,""21-60"":11,""61-240"":7,"">240"":1}",1816.5,41.679898,-71.531028,812112.0,RI,44.0,44003.0,Kent County,440030201013.0
4724,sg:d7cffae9850246669d72f5be8718b2e2,Doggie Do's Grooming Salon,RI,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,2905,48,25.0,"{""<5"":3,""5-20"":11,""21-60"":22,""61-240"":5,"">240"":7}",3468.5,41.765418,-71.390414,453910.0,RI,44.0,44007.0,Providence County,440070134003.0
