,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
370,sg:218566a4e2fc4d06b667680b7eedc273,Merry Maids,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2914,8,30.5,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":2,"">240"":0}",460.0,41.814924,-71.368786,561720.0,RI,44.0,44007.0,Providence County,440070102004.0
448,sg:27acc9a519e44894b6cfdc064541546f,Gas Lamp Grille,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2840,273,41.0,"{""<5"":2,""5-20"":74,""21-60"":132,""61-240"":58,"">240"":7}",16685.0,41.487753999999995,-71.314891,722511.0,RI,44.0,44005.0,Newport County,440050410001.0
792,sg:498d2a555bc84589956d893d29f6462d,Cornerstone School,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2920,32,14.0,"{""<5"":0,""5-20"":20,""21-60"":7,""61-240"":4,"">240"":1}",1375.5,41.794571999999995,-71.458265,624410.0,RI,44.0,44007.0,Providence County,440070147006.0
870,sg:50c5ec387c764fce91dd5ca0cf0d5510,Channing Memorial Church,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2840,4,43.0,"{""<5"":0,""5-20"":0,""21-60"":3,""61-240"":1,"">240"":0}",272.0,41.485271000000004,-71.310139,813110.0,RI,44.0,44005.0,Newport County,440050408002.0
3160,sg:3276fa66081f487baf924ce75353494d,Eastward Look Park,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2882,89,151.0,"{""<5"":0,""5-20"":16,""21-60"":17,""61-240"":15,"">240"":41}",12986.0,41.396679,-71.476507,712190.0,RI,44.0,44009.0,Washington County,440090515033.0
3183,sg:348a054cec1843adac4de0522551c0f7,Tri County Comm Aa Johnston,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2919,206,56.0,"{""<5"":0,""5-20"":30,""21-60"":77,""61-240"":57,"">240"":42}",22152.0,41.822055999999996,-71.486083,624410.0,RI,44.0,44007.0,Providence County,440070124015.0
3833,sg:7141ae0c1df0404fac8f7c420604a88b,Navigant Credit Union,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2896,5,6.0,"{""<5"":1,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",52.5,42.005503999999995,-71.587647,522110.0,RI,44.0,44007.0,Providence County,440070128011.0
4048,sg:8622639e34104a81aecc3ce0507aed1f,Signature Automotive Accessories,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2893,118,126.5,"{""<5"":2,""5-20"":39,""21-60"":12,""61-240"":9,"">240"":56}",15773.0,41.711968,-71.503108,443142.0,RI,44.0,44003.0,Kent County,440030205003.0
4584,sg:ba9336abb77b416ea8ccd5f22573469d,Berniers Auto Body &amp Sales,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2895,148,10.0,"{""<5"":0,""5-20"":120,""21-60"":24,""61-240"":2,"">240"":2}",3253.0,42.013718,-71.512091,811121.0,RI,44.0,44007.0,Providence County,440070181001.0
4775,sg:cd16962f8cc04a3fbfe61148031e31e3,Zabinski Music Studio,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2860,15,8.0,"{""<5"":0,""5-20"":13,""21-60"":0,""61-240"":0,"">240"":2}",642.5,41.877215,-71.38499300000001,451140.0,RI,44.0,44007.0,Providence County,440070152002.0
4937,sg:df5d06e13d584fce8412deeea0db5526,Bayview Pharmacy,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2886,134,8.0,"{""<5"":15,""5-20"":72,""21-60"":13,""61-240"":10,"">240"":24}",8729.0,41.685695,-71.453244,446110.0,RI,44.0,44003.0,Kent County,440030220003.0
5246,sg:fc224b9e862149f2a172dd4ac96cf856,Brittany Motors,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2919,69,52.0,"{""<5"":2,""5-20"":12,""21-60"":22,""61-240"":17,"">240"":16}",7444.5,41.835943,-71.478606,,RI,44.0,44007.0,Providence County,440070123002.0
5488,sg:1174e3e4f4634342af087dea10dd7e9c,Shell Oil,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2817,418,12.0,"{""<5"":21,""5-20"":230,""21-60"":57,""61-240"":83,"">240"":27}",24207.5,41.608892,-71.663863,447110.0,RI,44.0,44003.0,Kent County,440030208003.0
5781,sg:2ac6939be34d4f9eb3d500174ab5e5fb,Isla Bar & Grill,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2908,247,30.0,"{""<5"":9,""5-20"":88,""21-60"":48,""61-240"":59,"">240"":43}",22266.0,41.832126,-71.442297,722511.0,RI,44.0,44007.0,Providence County,440070022004.0
5874,sg:334e151ce5cb469696d3b4bb726de2e3,Pathfinder Snowplows,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2822,1,253.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.571307,-71.660652,441120.0,RI,44.0,44009.0,Washington County,440090505001.0
6214,sg:55f4b5d7c28b457697e55fb1a9905dd1,Dunkin',RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2818,279,11.0,"{""<5"":25,""5-20"":135,""21-60"":42,""61-240"":35,"">240"":42}",18798.5,41.654565999999996,-71.454101,722515.0,RI,44.0,44003.0,Kent County,440030209013.0
6223,sg:56d4b91e640547d4821979a5b7bbd3fa,Lakewood Auto Body,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2888,27,109.0,"{""<5"":0,""5-20"":7,""21-60"":4,""61-240"":8,"">240"":8}",3373.5,41.757852,-71.404922,811121.0,RI,44.0,44003.0,Kent County,440030210011.0
6904,sg:9bd9f246127d47fcb8a902f7cdaa77f7,J & H Automotive Service Center,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2886,2,5.0,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",15.0,41.702202,-71.451987,811111.0,RI,44.0,44003.0,Kent County,440030220002.0
7106,sg:b06e0190c1b64e2782b65dd7e46163c9,Harry's Newport,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2840,152,21.0,"{""<5"":4,""5-20"":67,""21-60"":52,""61-240"":19,"">240"":10}",8213.0,41.480381,-71.314233,722511.0,RI,44.0,44005.0,Newport County,440050410002.0
7128,sg:b24c8a30bc0e470c867fa8c3f1636fd6,Xtramart,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2915,103,10.0,"{""<5"":7,""5-20"":67,""21-60"":11,""61-240"":13,"">240"":5}",4457.0,41.759083000000004,-71.346676,447110.0,RI,44.0,44007.0,Providence County,440070107023.0
7131,sg:b264a80db0c4401badf586d9baf1c5ff,Andy's Audio and Auto Electric,RI,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,2886,19,22.0,"{""<5"":1,""5-20"":7,""21-60"":7,""61-240"":1,"">240"":3}",1244.0,41.726012,-71.441229,811111.0,RI,44.0,44003.0,Kent County,440030211004.0
