,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
95,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6076,35,91.0,"{""<5"":1,""5-20"":9,""21-60"":4,""61-240"":17,"">240"":4}",3795.5,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
164,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6071,47,17.0,"{""<5"":1,""5-20"":23,""21-60"":8,""61-240"":15,"">240"":0}",2871.5,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
215,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6605,103,130.0,"{""<5"":3,""5-20"":30,""21-60"":11,""61-240"":22,"">240"":37}",13019.0,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
234,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6901,536,39.0,"{""<5"":4,""5-20"":148,""21-60"":217,""61-240"":120,"">240"":47}",39988.5,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
401,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6514,217,19.0,"{""<5"":7,""5-20"":115,""21-60"":56,""61-240"":31,"">240"":8}",10308.5,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
414,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6470,63,10.0,"{""<5"":3,""5-20"":45,""21-60"":9,""61-240"":3,"">240"":3}",2106.0,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
463,sg:26d5cac6beb94025a6c6d3aaaac31606,Monro,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6410,4,66.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":3,"">240"":0}",492.0,41.480868,-72.906149,811198.0,CT,9.0,9009.0,New Haven County,90093434001.0
482,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6114,130,40.5,"{""<5"":4,""5-20"":35,""21-60"":41,""61-240"":29,"">240"":21}",11512.5,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
486,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6611,5,16.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":2}",517.5,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
487,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6810,240,21.0,"{""<5"":10,""5-20"":107,""21-60"":60,""61-240"":42,"">240"":21}",15153.5,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
495,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6514,193,20.0,"{""<5"":3,""5-20"":94,""21-60"":28,""61-240"":27,"">240"":41}",16220.0,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
530,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6320,175,21.0,"{""<5"":2,""5-20"":83,""21-60"":32,""61-240"":43,"">240"":15}",12410.0,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
554,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6472,213,23.0,"{""<5"":5,""5-20"":92,""21-60"":78,""61-240"":24,"">240"":14}",11293.5,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
649,sg:35eb41dfd10946c2a9c29431cd652157,True Value Hardware,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6776,135,22.0,"{""<5"":3,""5-20"":55,""21-60"":45,""61-240"":28,"">240"":4}",7691.5,41.578489000000005,-73.413826,444130.0,CT,9.0,9005.0,Litchfield County,90052536002.0
681,sg:3904ad74ba524d58a93c0372209591a0,Boys & Girls Clubs of America,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6010,83,10.0,"{""<5"":6,""5-20"":42,""21-60"":19,""61-240"":11,"">240"":5}",4165.0,41.688644000000004,-72.91780200000001,624110.0,CT,9.0,9003.0,Hartford County,90034052002.0
772,sg:415b6b75e7994477b00b2d04497b60f0,Forever Custom Tattoos,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6604,2,7.5,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",15.0,41.180087,-73.18924399999999,812199.0,CT,9.0,9001.0,Fairfield County,90010706001.0
859,sg:481be2811eff413cb6c6166f5a05836a,Cositas Deliciosas,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6513,556,24.0,"{""<5"":15,""5-20"":232,""21-60"":138,""61-240"":128,"">240"":43}",38110.5,41.309020000000004,-72.897992,722511.0,CT,9.0,9009.0,New Haven County,90091424003.0
1081,sg:5d2dcdfd1de94d2886305486558ceaa8,Calvary Christian Childhood Center,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6082,24,38.5,"{""<5"":0,""5-20"":9,""21-60"":5,""61-240"":6,"">240"":4}",2178.0,41.961262,-72.59695500000001,624410.0,CT,9.0,9003.0,Hartford County,90034812003.0
1110,sg:60a675d8ec3c4de99cb60ca9511b1f29,7-Eleven,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6268,3,8.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",65.5,41.805081,-72.24394699999999,445120.0,CT,9.0,9013.0,Tolland County,90138812001.0
1128,sg:621f337ba9f84c6fad5e44b0a7b5ce80,Big Y Foods,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6470,166,14.0,"{""<5"":5,""5-20"":96,""21-60"":34,""61-240"":19,"">240"":12}",8329.0,41.412082,-73.304886,445110.0,CT,9.0,9001.0,Fairfield County,90012302001.0
1369,sg:7679d43ab6ca494cb733934595aeb566,UI RCP New Haven Fuel Cell,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6512,13,8.0,"{""<5"":0,""5-20"":10,""21-60"":2,""61-240"":1,"">240"":0}",356.5,41.289138,-72.89894699999999,221111.0,CT,9.0,9009.0,New Haven County,90091427003.0
1425,sg:7c92c9e4beaf44dbbef140f4035573fb,Baldi Stone and Gravel,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6415,20,21.0,"{""<5"":0,""5-20"":9,""21-60"":8,""61-240"":3,"">240"":0}",888.0,41.587278999999995,-72.35382,444130.0,CT,9.0,9011.0,New London County,90117141011.0
1439,sg:7dfb9aa77be34f6c9926af9bbb2cbbad,Bird,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6851,7,98.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":4,"">240"":0}",667.5,41.138512,-73.319388,812112.0,CT,9.0,9001.0,Fairfield County,90010506003.0
1481,sg:81799eba1c5641b6a93d5d688db9079d,Mountain View School,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6010,8,165.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":4,"">240"":3}",1362.5,41.696540999999996,-72.89895200000001,611110.0,CT,9.0,9003.0,Hartford County,90034053001.0
1529,sg:864cc22cbca7419486f690b110a962d5,Ywca Nike Tykes Early Learning Center,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6040,68,178.0,"{""<5"":1,""5-20"":11,""21-60"":3,""61-240"":25,"">240"":28}",10744.0,41.746798,-72.53326700000001,624410.0,CT,9.0,9003.0,Hartford County,90035151022.0
1593,sg:8c702a8ac92944bcb89aedf2688c01c5,Advanced Foot & Ankle Center,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6762,17,51.0,"{""<5"":0,""5-20"":8,""21-60"":2,""61-240"":2,"">240"":5}",1682.0,41.565630999999996,-73.092332,621111.0,CT,9.0,9009.0,New Haven County,90093520003.0
1739,sg:9a346929a2254efbb4c6ef4fede0a924,Hop Brook Lake,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6770,18,186.5,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":3,"">240"":8}",2515.0,41.514222,-73.068152,712190.0,CT,9.0,9009.0,New Haven County,90093454001.0
1934,sg:ae108ffa5d5c41ab942f798b1d95291d,Fairways Golf Range and Pro Shop,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6405,209,23.0,"{""<5"":5,""5-20"":81,""21-60"":89,""61-240"":31,"">240"":3}",10015.0,41.304103999999995,-72.765648,713910.0,CT,9.0,9009.0,New Haven County,90091847001.0
1938,sg:ae82d52ce2b547a1b9bfafbf51f16cde,United Churches of Durham,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6422,17,35.0,"{""<5"":0,""5-20"":6,""21-60"":5,""61-240"":6,"">240"":0}",1180.5,41.478153000000006,-72.681415,813110.0,CT,9.0,9007.0,Middlesex County,90075851003.0
1954,sg:afd33032f7f849cb8f1c85501ebc9caa,Wallingford Public Library,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6492,540,40.0,"{""<5"":14,""5-20"":156,""21-60"":150,""61-240"":196,"">240"":24}",43318.0,41.457195,-72.816855,519120.0,CT,9.0,9009.0,New Haven County,90091751001.0
2078,sg:bd7fc1b818c64557b586eef567132b44,The Hartford Deli,CT,2019-06-01T00:00:00-04:00,2019-07-01T00:00:00-04:00,6103,121,365.0,"{""<5"":1,""5-20"":26,""21-60"":1,""61-240"":19,"">240"":74}",20987.5,41.767919,-72.67347600000001,722511.0,CT,9.0,9003.0,Hartford County,90035021001.0
