,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
237,sg:14a01b827f6a47b99c8336a5391e750e,Lnm Industries,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2909,158,26.5,"{""<5"":2,""5-20"":68,""21-60"":31,""61-240"":26,"">240"":31}",13463.5,41.805833,-71.46381600000001,448310.0,RI,44.0,44007.0,Providence County,440070017002.0
355,sg:1e3c11b7a1a046188920a453544c4acc,Al's Waterfront,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2914,169,51.0,"{""<5"":2,""5-20"":48,""21-60"":43,""61-240"":66,"">240"":10}",14679.5,41.817997,-71.38482900000001,722511.0,RI,44.0,44007.0,Providence County,440070104003.0
705,sg:3d65a11faa6a41a59e3bf9a65e1656d7,Ritrovo Pub & Grille,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2818,143,68.0,"{""<5"":4,""5-20"":19,""21-60"":35,""61-240"":71,"">240"":14}",15710.5,41.649114000000004,-71.457654,722511.0,RI,44.0,44003.0,Kent County,440030224002.0
1102,sg:613c8f2c156845a59a067b034d126a14,Dunkin',RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2893,298,13.0,"{""<5"":26,""5-20"":138,""21-60"":30,""61-240"":60,"">240"":44}",22595.0,41.712801,-71.50699300000001,722515.0,RI,44.0,44003.0,Kent County,440030202001.0
1157,sg:672f087a3a5442d8a973348f2185d1d0,B & B Consulting LLC,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2886,1,517.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.701278,-71.472594,621111.0,RI,44.0,44003.0,Kent County,440030222011.0
1376,sg:7eb6c5da6ad9413e89b76f95f243a35e,First National Title,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2886,14,15.0,"{""<5"":0,""5-20"":8,""21-60"":5,""61-240"":1,"">240"":0}",453.0,41.697878,-71.479384,531210.0,RI,44.0,44003.0,Kent County,440030222021.0
1395,sg:8034c978a9f64e508414a61d75edc9f0,Rainbow Shops,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2895,122,20.0,"{""<5"":1,""5-20"":65,""21-60"":38,""61-240"":16,"">240"":2}",5242.0,42.016977000000004,-71.471738,448140.0,RI,44.0,44007.0,Providence County,440070184003.0
1552,sg:8e61c3afc71d4064a5ae68338a7c2495,Pleasure Marina,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2889,173,53.0,"{""<5"":0,""5-20"":48,""21-60"":46,""61-240"":39,"">240"":40}",17932.5,41.689499,-71.394813,441222.0,RI,44.0,44003.0,Kent County,440030217002.0
1687,sg:9c5915ed7e364eacadbc4a2cdae91bae,Church of the Redeemer,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2906,24,153.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":17,"">240"":1}",2929.5,41.844255,-71.396854,813110.0,RI,44.0,44007.0,Providence County,440070032003.0
1801,sg:a70f294734f447389ce869555ae7fcd1,Machupicchu ll,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2909,193,63.0,"{""<5"":7,""5-20"":42,""21-60"":44,""61-240"":60,"">240"":40}",20954.5,41.832144,-71.45422099999999,722511.0,RI,44.0,44007.0,Providence County,440070021021.0
2030,sg:bfbaada14dfb4495bd3d57e3c41bfa00,Circuit Bmx,RI,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,2860,67,17.0,"{""<5"":2,""5-20"":36,""21-60"":15,""61-240"":6,"">240"":8}",3885.5,41.879775,-71.38541500000001,451110.0,RI,44.0,44007.0,Providence County,440070152002.0
