,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
51,sg:03cde31f876a4784af8cec08c5ba88c3,Michael P Gaudio DMD,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6492,129,28.0,"{""<5"":0,""5-20"":44,""21-60"":56,""61-240"":18,"">240"":11}",8167.0,41.48057,-72.80686700000001,621210.0,CT,9.0,9009.0,New Haven County,90091758002.0
173,sg:0fd0b34a23f444ce83558cdbb073e9f7,Liberty Bank,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6424,59,8.0,"{""<5"":5,""5-20"":50,""21-60"":4,""61-240"":0,"">240"":0}",799.5,41.582434,-72.506755,522110.0,CT,9.0,9007.0,Middlesex County,90075501002.0
211,sg:139d88d856d7452581d55a937fa21b37,Hotel Hi Ho,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6824,307,60.0,"{""<5"":2,""5-20"":53,""21-60"":99,""61-240"":121,"">240"":32}",30567.5,41.203793,-73.271225,721110.0,CT,9.0,9001.0,Fairfield County,90010603003.0
239,sg:16963b3df98b4cdd9f4c1829b2220828,Amity Gardens Center LLC,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6524,2,34.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",53.0,41.438860999999996,-72.990737,811411.0,CT,9.0,9009.0,New Haven County,90091611002.0
424,sg:281f59e7cab04535bce5ae9eea4834c1,Stamford Smile Arts,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6902,192,63.0,"{""<5"":7,""5-20"":36,""21-60"":50,""61-240"":47,"">240"":52}",22046.0,41.064469,-73.53259200000001,621210.0,CT,9.0,9001.0,Fairfield County,90010218012.0
550,sg:3560f5967a8846e38e1d422f5eae9005,4 Eat & Drink,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6032,93,22.0,"{""<5"":2,""5-20"":43,""21-60"":24,""61-240"":22,"">240"":2}",5305.5,41.727915,-72.826379,445310.0,CT,9.0,9003.0,Hartford County,90034602021.0
627,sg:3d45977cef2149609928b406ab170e9d,Herceg Agnes DDS,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6902,3,779.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":3}",720.0,41.061458,-73.53379,621210.0,CT,9.0,9001.0,Fairfield County,90010216004.0
655,sg:3ff4f54552b44d51826b3b170a359105,Newyork Deli Mart,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6066,231,99.0,"{""<5"":2,""5-20"":53,""21-60"":41,""61-240"":50,"">240"":85}",30253.0,41.868891,-72.444455,722511.0,CT,9.0,9013.0,Tolland County,90135302001.0
703,sg:45007ab64bec43d4a4cc4a4ce2ed2818,Pequot Woods Park,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6355,49,46.0,"{""<5"":1,""5-20"":14,""21-60"":13,""61-240"":9,"">240"":12}",4938.5,41.362093,-71.988291,712190.0,CT,9.0,9011.0,New London County,90117028002.0
977,sg:61db0010173f4a4da602605812f090a2,Spiegel Zamecnik & Shah,CT,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,6511,233,52.0,"{""<5"":7,""5-20"":61,""21-60"":59,""61-240"":66,"">240"":40}",22702.5,41.309543,-72.923843,621330.0,CT,9.0,9009.0,New Haven County,90093614022.0
