,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
95,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6076,12,22.0,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":2,"">240"":2}",937.0,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
163,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6071,73,20.0,"{""<5"":5,""5-20"":32,""21-60"":12,""61-240"":10,"">240"":14}",5763.5,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
211,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6605,40,13.0,"{""<5"":1,""5-20"":24,""21-60"":6,""61-240"":2,"">240"":7}",2526.5,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
230,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6901,344,30.0,"{""<5"":3,""5-20"":113,""21-60"":159,""61-240"":58,"">240"":11}",19228.5,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
397,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6514,256,19.0,"{""<5"":10,""5-20"":122,""21-60"":73,""61-240"":44,"">240"":7}",12808.5,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
409,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6470,94,24.0,"{""<5"":5,""5-20"":35,""21-60"":17,""61-240"":30,"">240"":7}",7333.5,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
476,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6114,107,29.0,"{""<5"":1,""5-20"":41,""21-60"":43,""61-240"":17,"">240"":5}",6015.0,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
481,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6611,5,484.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":3}",1021.0,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
482,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6810,185,13.0,"{""<5"":7,""5-20"":106,""21-60"":44,""61-240"":15,"">240"":13}",8502.0,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
490,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6514,152,33.5,"{""<5"":1,""5-20"":57,""21-60"":26,""61-240"":29,"">240"":39}",15492.5,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
525,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6320,239,21.0,"{""<5"":5,""5-20"":107,""21-60"":69,""61-240"":36,"">240"":22}",14842.5,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
548,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2019-02-01T00:00:00-05:00,2019-03-01T00:00:00-05:00,6472,195,29.0,"{""<5"":6,""5-20"":76,""21-60"":59,""61-240"":35,"">240"":19}",13182.0,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
