,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
95,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6076,13,39.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":1,"">240"":5}",1522.0,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
164,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6071,76,26.0,"{""<5"":4,""5-20"":29,""21-60"":21,""61-240"":13,"">240"":9}",5339.5,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
211,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6605,35,32.0,"{""<5"":1,""5-20"":15,""21-60"":7,""61-240"":3,"">240"":9}",3085.0,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
228,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6901,415,29.0,"{""<5"":5,""5-20"":143,""21-60"":167,""61-240"":94,"">240"":6}",24150.5,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
393,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6514,271,17.0,"{""<5"":16,""5-20"":132,""21-60"":79,""61-240"":26,"">240"":18}",13122.5,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
405,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6470,113,40.0,"{""<5"":5,""5-20"":42,""21-60"":19,""61-240"":40,"">240"":7}",9007.0,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
455,sg:26d5cac6beb94025a6c6d3aaaac31606,Monro,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6410,1,46.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",40.5,41.480868,-72.906149,811198.0,CT,9.0,9009.0,New Haven County,90093434001.0
475,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6114,102,30.0,"{""<5"":1,""5-20"":30,""21-60"":50,""61-240"":16,"">240"":5}",6010.5,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
479,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6611,10,311.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":1,"">240"":5}",1400.5,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
480,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6810,168,12.0,"{""<5"":8,""5-20"":111,""21-60"":32,""61-240"":14,"">240"":3}",5530.5,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
489,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6514,167,21.0,"{""<5"":1,""5-20"":81,""21-60"":31,""61-240"":23,"">240"":31}",13172.0,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
525,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6320,288,31.0,"{""<5"":3,""5-20"":105,""21-60"":78,""61-240"":88,"">240"":14}",21083.0,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
548,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6472,203,41.0,"{""<5"":4,""5-20"":58,""21-60"":64,""61-240"":47,"">240"":30}",17600.5,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
644,sg:35eb41dfd10946c2a9c29431cd652157,True Value Hardware,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6776,110,20.0,"{""<5"":3,""5-20"":53,""21-60"":19,""61-240"":13,"">240"":22}",8676.0,41.578489000000005,-73.413826,444130.0,CT,9.0,9005.0,Litchfield County,90052536002.0
676,sg:3904ad74ba524d58a93c0372209591a0,Boys & Girls Clubs of America,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6010,65,29.0,"{""<5"":1,""5-20"":28,""21-60"":12,""61-240"":12,"">240"":12}",5524.5,41.688644000000004,-72.91780200000001,624110.0,CT,9.0,9003.0,Hartford County,90034052002.0
765,sg:415b6b75e7994477b00b2d04497b60f0,Forever Custom Tattoos,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6604,2,47.5,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":0,"">240"":0}",81.0,41.180087,-73.18924399999999,812199.0,CT,9.0,9001.0,Fairfield County,90010706001.0
850,sg:481be2811eff413cb6c6166f5a05836a,Cositas Deliciosas,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6513,487,29.0,"{""<5"":11,""5-20"":191,""21-60"":127,""61-240"":96,"">240"":62}",36886.5,41.309020000000004,-72.897992,722511.0,CT,9.0,9009.0,New Haven County,90091424003.0
1067,sg:5d2dcdfd1de94d2886305486558ceaa8,Calvary Christian Childhood Center,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6082,23,20.0,"{""<5"":1,""5-20"":11,""21-60"":4,""61-240"":4,"">240"":3}",1624.0,41.961262,-72.59695500000001,624410.0,CT,9.0,9003.0,Hartford County,90034812003.0
1097,sg:60a675d8ec3c4de99cb60ca9511b1f29,7-Eleven,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6268,16,18.0,"{""<5"":0,""5-20"":12,""21-60"":4,""61-240"":0,"">240"":0}",312.0,41.805081,-72.24394699999999,445120.0,CT,9.0,9013.0,Tolland County,90138812001.0
1115,sg:621f337ba9f84c6fad5e44b0a7b5ce80,Big Y Foods,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6470,94,11.5,"{""<5"":3,""5-20"":68,""21-60"":15,""61-240"":8,"">240"":0}",2669.0,41.412082,-73.304886,445110.0,CT,9.0,9001.0,Fairfield County,90012302001.0
1358,sg:7679d43ab6ca494cb733934595aeb566,UI RCP New Haven Fuel Cell,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6512,19,58.0,"{""<5"":0,""5-20"":5,""21-60"":5,""61-240"":8,"">240"":1}",1709.0,41.289138,-72.89894699999999,221111.0,CT,9.0,9009.0,New Haven County,90091427003.0
