,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
188,sg:0fc7c4b25c6b458ab38b4b8f77f0cf52,Lucy's,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6877,7,11.0,"{""<5"":0,""5-20"":7,""21-60"":0,""61-240"":0,"">240"":0}",87.5,41.2823,-73.498693,448120.0,CT,9.0,9001.0,Fairfield County,90012455001.0
235,sg:14639741ed3a4adf80049d606da97bb3,Zion Lutheran Sunny Hill Preschool,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6480,50,32.0,"{""<5"":0,""5-20"":12,""21-60"":26,""61-240"":10,"">240"":2}",3188.0,41.583991,-72.621624,624410.0,CT,9.0,9007.0,Middlesex County,90075601003.0
274,sg:1770d06384e84918880832e729a7edbc,Angela N Beckerman LPC PADC,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6473,70,68.0,"{""<5"":0,""5-20"":14,""21-60"":19,""61-240"":18,"">240"":19}",8213.5,41.337262,-72.866125,621330.0,CT,9.0,9009.0,New Haven County,90091673003.0
328,sg:1c5dd944efae4444853f22bfc2403a73,Library Connection,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6095,134,53.5,"{""<5"":1,""5-20"":29,""21-60"":42,""61-240"":60,"">240"":2}",11576.0,41.822565000000004,-72.67477099999999,519120.0,CT,9.0,9003.0,Hartford County,90034731005.0
350,sg:1e6956b935834a70b19a1044723f5535,Family Nails,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6477,1,40.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",40.5,41.261828,-73.006761,812199.0,CT,9.0,9009.0,New Haven County,90091571001.0
582,sg:328b3a1453554001826b38ccc207b7a4,Stony Creek Auto Service,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6405,1,240.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.274398,-72.755538,811111.0,CT,9.0,9009.0,New Haven County,90091846001.0
679,sg:3b31dda5a7dd46f5a4e23dd054370e25,Le Labo,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6830,39,38.0,"{""<5"":2,""5-20"":11,""21-60"":12,""61-240"":7,"">240"":7}",3362.0,41.025875,-73.626101,446120.0,CT,9.0,9001.0,Fairfield County,90010106002.0
742,sg:40978650131648a8bc879bad7d7f2f69,Lee Po,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6010,128,11.0,"{""<5"":7,""5-20"":80,""21-60"":27,""61-240"":9,"">240"":5}",4665.5,41.695686,-72.908018,722511.0,CT,9.0,9003.0,Hartford County,90034053001.0
797,sg:466297aa14924a1fb85394b2a5f460f2,Monster Fitness Training,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6108,389,51.0,"{""<5"":6,""5-20"":74,""21-60"":152,""61-240"":149,"">240"":8}",31440.5,41.772005,-72.641807,713940.0,CT,9.0,9003.0,Hartford County,90035104003.0
1096,sg:645113cc16e14e45b74f2d980e5573cc,G Goff's Equipment,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6759,84,16.0,"{""<5"":3,""5-20"":43,""21-60"":12,""61-240"":12,"">240"":14}",6197.0,41.782515000000004,-73.155036,444130.0,CT,9.0,9005.0,Litchfield County,90053004002.0
1202,sg:7072c59a56484a8cb40de9aee4da5421,Stratford Fire Department Station 1 Headquarters,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6615,59,41.0,"{""<5"":2,""5-20"":19,""21-60"":16,""61-240"":15,"">240"":7}",4828.0,41.197616,-73.13137900000001,922160.0,CT,9.0,9001.0,Fairfield County,90010807001.0
1421,sg:8465b47422b744f980796c7a3858f67f,NAPA Auto Parts,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6759,15,8.0,"{""<5"":2,""5-20"":9,""21-60"":1,""61-240"":3,"">240"":0}",609.5,41.738143,-73.215397,441310.0,,,,,
1558,sg:92ece3c5f74d4a8d97438c37001a9d80,Mavis,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6804,59,263.0,"{""<5"":0,""5-20"":10,""21-60"":4,""61-240"":13,"">240"":32}",9923.5,41.468685,-73.391773,441310.0,CT,9.0,9001.0,Fairfield County,90012052003.0
1718,sg:a15b2f9667df425384e52eb522163f74,T&B Cars,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6320,154,47.5,"{""<5"":2,""5-20"":58,""21-60"":25,""61-240"":47,"">240"":22}",14096.0,41.364371000000006,-72.115599,441120.0,CT,9.0,9011.0,New London County,90116903002.0
1738,sg:a313f6e0f66f45128dd456b617abc94f,CollegeFit,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6443,10,42.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":2,"">240"":2}",912.0,41.341109,-72.658061,611310.0,CT,9.0,9009.0,New Haven County,90091942012.0
1755,sg:a3d376a9e4e34c76b8a46f511e804a28,Sorella,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6103,341,22.0,"{""<5"":15,""5-20"":146,""21-60"":98,""61-240"":70,"">240"":12}",19246.5,41.767604999999996,-72.673345,722511.0,CT,9.0,9003.0,Hartford County,90035021001.0
1804,sg:aa04db418029487c983b6304c815a43f,Children's Choice Inc,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6810,20,8.0,"{""<5"":0,""5-20"":16,""21-60"":2,""61-240"":1,"">240"":1}",671.5,41.366904999999996,-73.481065,624410.0,CT,9.0,9001.0,Fairfield County,90012105004.0
1917,sg:b52f545e19cd43fe86bbce2bf1cc71e6,Bargain Food Center,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6706,564,42.0,"{""<5"":16,""5-20"":209,""21-60"":93,""61-240"":111,"">240"":135}",55524.5,41.547419,-73.03837,445110.0,CT,9.0,9009.0,New Haven County,90093505002.0
2017,sg:bede6ef6e2214dee945509f44118b136,Grassroots Ice Cream,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6035,70,14.0,"{""<5"":1,""5-20"":52,""21-60"":16,""61-240"":1,"">240"":0}",1451.0,41.953447,-72.788392,722515.0,CT,9.0,9003.0,Hartford County,90034681022.0
2147,sg:ca56083ad01d4f5e82a1d3b6d5fbe7a2,Red Raider Plaza,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6418,1829,25.0,"{""<5"":42,""5-20"":745,""21-60"":632,""61-240"":334,"">240"":76}",103520.5,41.331494,-73.083801,531120.0,CT,9.0,9009.0,New Haven County,90091202001.0
2180,sg:ce387a711c6d4799979144dca89fb2e1,Chms Goal,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6010,616,267.5,"{""<5"":5,""5-20"":65,""21-60"":83,""61-240"":140,"">240"":323}",102776.5,41.6991,-72.965275,611110.0,CT,9.0,9003.0,Hartford County,90034058003.0
2297,sg:dcf26938923d41569593d55b06be38ce,Starbucks,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6877,110,7.5,"{""<5"":6,""5-20"":78,""21-60"":11,""61-240"":12,"">240"":3}",3961.5,41.291484000000004,-73.49328,722515.0,CT,9.0,9001.0,Fairfield County,90012453003.0
2361,sg:e33467861ca949528ffbf25f0c305c39,Cumberland Farms,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6239,340,7.0,"{""<5"":33,""5-20"":221,""21-60"":40,""61-240"":37,"">240"":9}",12193.5,41.76522,-71.900467,447110.0,CT,9.0,9015.0,Windham County,90159045004.0
2439,sg:eaf6744909db402ab86c25779fe1c227,Jenny Fairservis L Ac,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6790,1,493.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.814483,-73.09748499999999,621111.0,CT,9.0,9005.0,Litchfield County,90053105001.0
