,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
7,sg:00a650ad9db14aed929021768c14072b,Fiambrera Criolla,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6106,198,21.5,"{""<5"":9,""5-20"":88,""21-60"":39,""61-240"":29,"">240"":33}",14986.5,41.731687,-72.71288100000001,722511.0,CT,9.0,9003.0,Hartford County,90035247001.0
171,sg:10d98d6481424acbb9c13c9e2d062963,Henry B Samson OD,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6511,620,63.5,"{""<5"":11,""5-20"":187,""21-60"":105,""61-240"":136,"">240"":181}",70525.5,41.306944,-72.933134,446130.0,CT,9.0,9009.0,New Haven County,90093614012.0
195,sg:129184e5340c49e598a0df1dcfc8168a,The Shoppes of Downtown Seymour CT,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6483,257,51.0,"{""<5"":7,""5-20"":88,""21-60"":39,""61-240"":59,"">240"":64}",26936.5,41.394632,-73.073422,453220.0,CT,9.0,9009.0,New Haven County,90091301012.0
209,sg:13bf9bb3467e4981b2a61b93d9d83933,CJ Accessories,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6339,90,49.5,"{""<5"":0,""5-20"":29,""21-60"":20,""61-240"":19,"">240"":22}",9312.0,41.435232,-71.9621,448120.0,CT,9.0,9011.0,New London County,90117011001.0
372,sg:22daee80ed2a43b5a8170af3f9a6d851,Warren Public Library Inc,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6754,40,179.0,"{""<5"":1,""5-20"":10,""21-60"":4,""61-240"":8,"">240"":17}",5573.5,41.741797,-73.347862,519120.0,CT,9.0,9005.0,Litchfield County,90052651001.0
436,sg:2959a91133894f15b59fef357962b2e4,Healthy Brain Pediatrics,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6460,24,170.5,"{""<5"":0,""5-20"":6,""21-60"":4,""61-240"":4,"">240"":10}",3239.0,41.22551,-73.03035600000001,621111.0,CT,9.0,9009.0,New Haven County,90091511004.0
539,sg:31e95e903cc74a1c961182db6c24abb2,McDonald's,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6120,579,9.0,"{""<5"":25,""5-20"":433,""21-60"":88,""61-240"":24,"">240"":9}",14811.0,41.787616,-72.662187,722513.0,CT,9.0,9003.0,Hartford County,90035007001.0
628,sg:3993b0e08597437499dfe85b4d1ef148,Farmington Police Dept,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6085,338,90.0,"{""<5"":0,""5-20"":45,""21-60"":75,""61-240"":125,"">240"":93}",44732.5,41.749515,-72.873633,922120.0,CT,9.0,9003.0,Hartford County,90034603011.0
685,sg:3e2802aaad994582a18f7cfc45c9d406,Brackett Park,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6111,1275,79.0,"{""<5"":24,""5-20"":308,""21-60"":237,""61-240"":321,"">240"":385}",154219.0,41.790532,-72.673808,712190.0,CT,9.0,9003.0,Hartford County,90035244002.0
688,sg:3e7a6ec5c9984f81b579d917cb38d596,The Wooden Toy,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6109,26,11.0,"{""<5"":0,""5-20"":22,""21-60"":0,""61-240"":0,"">240"":4}",1235.0,41.686606,-72.656399,451120.0,CT,9.0,9003.0,Hartford County,90034926001.0
710,sg:40c65fbd4ee8473fb6f53cae57403963,Bill's Automotive,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6114,29,114.0,"{""<5"":1,""5-20"":6,""21-60"":3,""61-240"":8,"">240"":11}",4043.0,41.754099,-72.67741,811111.0,CT,9.0,9003.0,Hartford County,90035003002.0
857,sg:4f72a41a1889453b8a9803539359754f,River House Tavern,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6473,37,31.0,"{""<5"":1,""5-20"":17,""21-60"":4,""61-240"":14,"">240"":1}",2724.0,41.387791,-72.873115,722511.0,CT,9.0,9009.0,New Haven County,90091671002.0
870,sg:50d8f384e4754dd184a5ce1099c15c42,Sos Consulting,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6751,2,363.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",390.5,41.613890000000005,-73.184814,443142.0,CT,9.0,9005.0,Litchfield County,90053421003.0
1027,sg:60e48042e6bb40f49331a89c6abc5785,Verdek,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6443,10,73.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":3,"">240"":2}",1050.0,41.296549,-72.609381,447110.0,CT,9.0,9009.0,New Haven County,90091942014.0
1075,sg:6432f40886414f76a497859788d4ba14,YMCA Families In Transition,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6608,127,51.0,"{""<5"":3,""5-20"":32,""21-60"":32,""61-240"":36,"">240"":24}",12881.5,41.190327,-73.179754,713940.0,CT,9.0,9001.0,Fairfield County,90010738003.0
1078,sg:6472029b9a5849d5911773860a7a92d2,Simon Pearce,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6830,135,21.0,"{""<5"":9,""5-20"":57,""21-60"":31,""61-240"":20,"">240"":18}",9320.5,41.034576,-73.62366999999999,452319.0,CT,9.0,9001.0,Fairfield County,90010103002.0
1082,sg:64aba4341d7d46e0b5fbef51b6e04a86,Tony's Deli,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6840,170,15.0,"{""<5"":10,""5-20"":90,""21-60"":42,""61-240"":7,"">240"":21}",8944.5,41.144218,-73.498081,722511.0,CT,9.0,9001.0,Fairfield County,90010351004.0
1113,sg:68018114cd904fba94ed53bfdddff28f,The Salvation Army Family Store &amp Donation Center,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6810,348,22.0,"{""<5"":7,""5-20"":155,""21-60"":107,""61-240"":60,"">240"":19}",19878.5,41.392410999999996,-73.449331,453310.0,CT,9.0,9001.0,Fairfield County,90012101003.0
1476,sg:8a45bac16deb4ee8a4245953a4245b45,Psychic Readings,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6776,42,37.0,"{""<5"":0,""5-20"":13,""21-60"":11,""61-240"":11,"">240"":7}",3943.5,41.544053999999996,-73.421974,621111.0,CT,9.0,9005.0,Litchfield County,90052533002.0
1494,sg:8b3dfdccdfb24e40a825563a110836ca,Sbarro,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6359,62,27.0,"{""<5"":0,""5-20"":27,""21-60"":12,""61-240"":10,"">240"":13}",5448.5,41.441866,-71.800443,722513.0,CT,9.0,9011.0,New London County,90117071003.0
1570,sg:939335bf6b7146e186e32ca003500c83,Sakura Kitchen,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6010,56,82.5,"{""<5"":3,""5-20"":15,""21-60"":7,""61-240"":10,"">240"":21}",7023.5,41.688448,-72.92987099999999,722511.0,CT,9.0,9003.0,Hartford County,90034051001.0
1596,sg:97162f2cef9d470686e57c8e87d1ddaf,Whalley Sample Shop,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6511,50,15.0,"{""<5"":0,""5-20"":29,""21-60"":13,""61-240"":3,"">240"":5}",2540.5,41.313837,-72.934436,448120.0,CT,9.0,9009.0,New Haven County,90091416002.0
1840,sg:af74e678d4ba47208e2e555a35995d17,Costco Wholesale Corp.,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6333,9,20.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":1,"">240"":1}",534.0,41.359556,-72.212671,452319.0,,,,,
2063,sg:c5bb73adc55043dab3fdbafaee93bc1c,Stone Hill Landscape,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6483,78,45.5,"{""<5"":1,""5-20"":24,""21-60"":22,""61-240"":22,"">240"":9}",6664.5,41.395174,-73.064075,444130.0,CT,9.0,9009.0,New Haven County,90091301012.0
2381,sg:e65fa03e2efa4633b04e99a140e40994,Strong's Alignment Service,CT,2019-01-01T00:00:00-05:00,2019-02-01T00:00:00-05:00,6118,89,33.0,"{""<5"":1,""5-20"":33,""21-60"":17,""61-240"":16,"">240"":22}",8791.5,41.760816,-72.635995,441310.0,CT,9.0,9003.0,Hartford County,90035106002.0
