,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
19,sg:019ead0f667048f09d99228af1ae7195,La Rosa's,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6114,63,601.0,"{""<5"":2,""5-20"":14,""21-60"":1,""61-240"":4,"">240"":42}",10902.5,41.737238,-72.676241,722511.0,CT,9.0,9003.0,Hartford County,90035024002.0
193,sg:122b47bd976c413f9869f24e2c15a226,Rising Stars,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6074,80,21.0,"{""<5"":6,""5-20"":30,""21-60"":21,""61-240"":13,"">240"":10}",5597.0,41.799443,-72.616762,624410.0,CT,9.0,9003.0,Hartford County,90034875001.0
197,sg:127aab9e9d2c4307a1857a2c812f4e4f,Papa Gino's,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6226,82,10.0,"{""<5"":7,""5-20"":48,""21-60"":23,""61-240"":2,"">240"":2}",2330.0,41.734922,-72.201415,722513.0,CT,9.0,9013.0,Tolland County,90138815004.0
205,sg:1351d6d36ddf41f5b9fd4cb863789d98,Zuzu's Cafe,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6103,1572,74.0,"{""<5"":32,""5-20"":496,""21-60"":223,""61-240"":399,"">240"":422}",176641.0,41.76638,-72.670884,722515.0,CT,9.0,9003.0,Hartford County,90035021002.0
228,sg:15a74c4eadf64d54aa3fc82145be2f60,Discount Furniture of South Main St,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6706,214,46.0,"{""<5"":6,""5-20"":52,""21-60"":62,""61-240"":47,"">240"":47}",21529.5,41.538468,-73.035655,442110.0,CT,9.0,9009.0,New Haven County,90093515001.0
415,sg:27390c3fa4274b479788bd27877c8b42,Elite Massage,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6033,22,55.5,"{""<5"":0,""5-20"":8,""21-60"":3,""61-240"":11,"">240"":0}",1877.0,41.707184999999996,-72.598832,621111.0,CT,9.0,9003.0,Hartford County,90035203023.0
421,sg:27bbf4328ae74d68a113d9f7824a7976,Brookdale,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6897,49,42.0,"{""<5"":1,""5-20"":19,""21-60"":6,""61-240"":9,"">240"":14}",5197.5,41.173198,-73.415689,623110.0,CT,9.0,9001.0,Fairfield County,90010454002.0
427,sg:284fc920766c48caa9fe6abd275a7fa6,Gotham Auto Tint & Detailing Center,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6810,100,47.5,"{""<5"":3,""5-20"":35,""21-60"":14,""61-240"":20,"">240"":28}",10742.0,41.385228000000005,-73.426982,441310.0,CT,9.0,9001.0,Fairfield County,90012104002.0
438,sg:293d536320a741639d15af48aae28631,Connecticut Caregiver Connection,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6810,6,283.5,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":3}",951.5,41.389647,-73.448018,621610.0,CT,9.0,9001.0,Fairfield County,90012101003.0
450,sg:29f5f2f651c448ac8d5d707a5af9d7ae,Sundad Plaza,CT,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,6450,356,23.0,"{""<5"":7,""5-20"":156,""21-60"":106,""61-240"":73,"">240"":14}",20607.0,41.525387,-72.757059,531120.0,CT,9.0,9009.0,New Haven County,90091712001.0
