,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
372,sg:2242c7693a20473a9298fc4c06b59375,Lincoln Shoe Repair,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2910,10,12.5,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":1,"">240"":0}",347.0,41.784402,-71.436363,811430.0,RI,44.0,44007.0,Providence County,440070140001.0
694,sg:4085c0e2b54649eb9f5db8d58356cab8,Winning Edge Selling,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2916,2,272.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",390.5,41.84088,-71.349195,611310.0,RI,44.0,44007.0,Providence County,440070101023.0
1420,sg:863a58fe3f6e419aa41850cb8bb3a281,Leo's Pizza,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2882,21,10.0,"{""<5"":2,""5-20"":14,""21-60"":0,""61-240"":2,"">240"":3}",1201.0,41.475738,-71.434559,722511.0,RI,44.0,44009.0,Washington County,440090515022.0
1745,sg:a65b4ed42e8c43f49d3e905187ea816b,Ponaug Marina,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2886,13,39.0,"{""<5"":2,""5-20"":3,""21-60"":4,""61-240"":3,"">240"":1}",896.0,41.69619,-71.453117,441222.0,RI,44.0,44003.0,Kent County,440030220003.0
2029,sg:c17402d77a68452db4d3d26119ce87e8,East Providence Public Library,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2914,197,41.0,"{""<5"":2,""5-20"":61,""21-60"":59,""61-240"":64,"">240"":11}",15429.0,41.818518,-71.375353,519120.0,RI,44.0,44007.0,Providence County,440070102005.0
2315,sg:dcb17f7bebe84e06a309b72e7cb9765f,Brylyn Construction,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2893,24,106.0,"{""<5"":1,""5-20"":5,""21-60"":3,""61-240"":10,"">240"":5}",2891.5,41.67334,-71.530899,444130.0,RI,44.0,44003.0,Kent County,440030201013.0
2477,sg:edfb6a43edba426f84519f2388f9dae0,Nettts,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2860,148,70.0,"{""<5"":1,""5-20"":30,""21-60"":41,""61-240"":49,"">240"":27}",15892.5,41.880308,-71.405906,611692.0,RI,44.0,44007.0,Providence County,440070151001.0
2489,sg:ef8e50e68aeb47fa87a7e8e61b685ca8,Sam's Tobacco & Convinience,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2908,254,42.5,"{""<5"":12,""5-20"":83,""21-60"":39,""61-240"":52,"">240"":68}",26793.0,41.850021999999996,-71.433768,453991.0,RI,44.0,44007.0,Providence County,440070028004.0
2495,sg:f055413b5ff94048aa05e1a35bfcea7b,Palmer Avenue Field,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2889,116,98.0,"{""<5"":2,""5-20"":27,""21-60"":19,""61-240"":30,"">240"":38}",14747.0,41.696253999999996,-71.371433,713940.0,RI,44.0,44003.0,Kent County,440030215022.0
3572,sg:578148679a764ffa87c1eef17ab480ae,Ferry Edward T Orthdont,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2910,55,27.0,"{""<5"":0,""5-20"":20,""21-60"":19,""61-240"":15,"">240"":1}",3517.0,41.770344,-71.43811,621210.0,RI,44.0,44007.0,Providence County,440070138004.0
4027,sg:86c8faa19a5f47f09631612dadde0717,Jamie Italiane DeCubellis DDS,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2816,70,164.5,"{""<5"":0,""5-20"":4,""21-60"":22,""61-240"":15,"">240"":29}",10158.5,41.680506,-71.57486,621210.0,RI,44.0,44003.0,Kent County,440030206022.0
4730,sg:cd628d7a633c461fbf84b0ec605ea9c5,Cumberland Farms,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2886,611,7.0,"{""<5"":33,""5-20"":522,""21-60"":22,""61-240"":11,"">240"":23}",14674.0,41.698218,-71.460083,447110.0,RI,44.0,44003.0,Kent County,440030220002.0
5482,sg:1224b74f4e094406b222271a7d714375,Yama Fuji,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2896,158,11.0,"{""<5"":7,""5-20"":97,""21-60"":16,""61-240"":30,"">240"":8}",8313.0,42.005354,-71.58488,722511.0,RI,44.0,44007.0,Providence County,440070128011.0
5530,sg:15f56c4585e6460ea01d2f1472656371,Vision Associates,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2920,151,21.0,"{""<5"":5,""5-20"":66,""21-60"":56,""61-240"":23,"">240"":1}",6807.0,41.767208000000004,-71.45796999999999,446130.0,RI,44.0,44007.0,Providence County,440070143001.0
5637,sg:1e92416e32464c78b3c9ac2914a617b2,University Otolaryngology,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2905,12,27.5,"{""<5"":0,""5-20"":4,""21-60"":5,""61-240"":0,"">240"":3}",972.5,41.805197,-71.40664,621111.0,RI,44.0,44007.0,Providence County,440070006001.0
7153,sg:b2ae3632620e47178a611b8e67d5126c,Displays by Garo,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2865,44,173.5,"{""<5"":0,""5-20"":9,""21-60"":4,""61-240"":12,"">240"":19}",6640.5,41.923737,-71.479628,451211.0,RI,44.0,44007.0,Providence County,440070116004.0
7376,sg:c80f1fda50ae46c4ba3a29fd53246032,Nathan's Famous,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2898,309,14.0,"{""<5"":14,""5-20"":193,""21-60"":91,""61-240"":10,"">240"":1}",7878.0,41.512242,-71.686228,722513.0,RI,44.0,44009.0,Washington County,440090506001.0
7392,sg:c96a83db54a94da88fdcb8f99d9768e9,Portsmouth High School,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2871,2260,145.0,"{""<5"":18,""5-20"":374,""21-60"":302,""61-240"":695,"">240"":871}",330588.5,41.612258000000004,-71.249401,611110.0,RI,44.0,44005.0,Newport County,440050401023.0
7429,sg:cd8a76e67dc54056ab537a28dce1b5a4,Medical Cannabis Consultants,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2852,27,36.0,"{""<5"":1,""5-20"":5,""21-60"":14,""61-240"":5,"">240"":2}",1864.5,41.572496,-71.48455600000001,621111.0,RI,44.0,44009.0,Washington County,440090503013.0
8278,sg:1fab29a0afb441dc82f64e8924579a4f,Chennai Tiffins,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2838,16,1060.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":15}",3750.5,41.966547,-71.47339699999999,722511.0,,,,,
8382,sg:28700f5a7fa243cca8f48702df995a96,Dels Lemonade of Warwick,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2889,66,41.0,"{""<5"":2,""5-20"":21,""21-60"":16,""61-240"":11,"">240"":16}",6411.0,41.720665000000004,-71.40339,445110.0,RI,44.0,44003.0,Kent County,440030214023.0
8552,sg:35ecfae01383459fb439ad3aab0fb7b4,Jenkins Melissa Psychologist,RI,2019-11-01T00:00:00-04:00,2019-12-01T00:00:00-05:00,2906,12,43.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":5,"">240"":1}",1095.5,41.846282,-71.385626,621330.0,RI,44.0,44007.0,Providence County,440070034002.0
