,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
258,sg:19a633b2968f4964bdb792392eb4625c,Gusto Trattoria,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6460,303,23.0,"{""<5"":17,""5-20"":125,""21-60"":71,""61-240"":87,"">240"":3}",18294.0,41.221808,-73.072874,722511.0,CT,9.0,9009.0,New Haven County,90091501003.0
319,sg:1f97ea9125c34cc498c9552d68c1b9c5,Rexel,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6902,130,31.5,"{""<5"":1,""5-20"":53,""21-60"":20,""61-240"":14,"">240"":42}",13662.0,41.037921000000004,-73.550793,423690.0,CT,9.0,9001.0,Fairfield County,90010223001.0
327,sg:2003551706e54fdb96b4ed3c65a64a51,Dollar Tree,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6040,495,16.0,"{""<5"":9,""5-20"":302,""21-60"":146,""61-240"":13,"">240"":25}",17667.0,41.779195,-72.538563,452319.0,CT,9.0,9003.0,Hartford County,90035145002.0
529,sg:345209666b0a4c8ea7f33c8f7f924ee4,Js Dental,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6877,58,191.5,"{""<5"":0,""5-20"":3,""21-60"":8,""61-240"":20,"">240"":27}",9851.5,41.300259000000004,-73.505913,621210.0,CT,9.0,9001.0,Fairfield County,90012451002.0
562,sg:37188cd43e614cd1b78e3dd319738f21,Rawley's Drive In,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6824,176,17.5,"{""<5"":8,""5-20"":99,""21-60"":41,""61-240"":10,"">240"":18}",8743.0,41.141184,-73.264943,722511.0,CT,9.0,9001.0,Fairfield County,90010616001.0
574,sg:37cc5bb98a454dbf9a3a3b36c2e8fd3a,Katz Peter S DMD,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6117,14,83.5,"{""<5"":1,""5-20"":0,""21-60"":2,""61-240"":10,"">240"":1}",1828.5,41.780689,-72.721877,621210.0,CT,9.0,9003.0,Hartford County,90034972001.0
578,sg:38160b706b37487297213be9a91e8eb3,Rebel Interactive Group,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6489,15,63.0,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":4,"">240"":4}",1789.5,41.601456,-72.881101,323117.0,CT,9.0,9003.0,Hartford County,90034301002.0
635,sg:3ec3c3d33e024542a036f9bc12c3ac41,Delallo Santo DMD,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6850,19,14.0,"{""<5"":1,""5-20"":9,""21-60"":5,""61-240"":3,"">240"":1}",1009.0,41.10109,-73.45567700000001,621210.0,CT,9.0,9001.0,Fairfield County,90010431002.0
729,sg:482517ee169147a483d8a93b9db69274,Bartaco,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6901,178,50.0,"{""<5"":2,""5-20"":29,""21-60"":72,""61-240"":57,"">240"":18}",16182.0,41.05508,-73.540873,722511.0,CT,9.0,9001.0,Fairfield County,90010201002.0
766,sg:4b8e6bd54f5143ef816e599049e3f58a,South Rd Church of Christ,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6032,4,42.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":1}",415.5,41.724531,-72.796104,813110.0,CT,9.0,9003.0,Hartford County,90034601001.0
799,sg:4e78ad5527354c39a0a9d6c64c5f488e,The Home Depot,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6057,1290,17.0,"{""<5"":50,""5-20"":726,""21-60"":425,""61-240"":73,"">240"":16}",41239.0,41.822459,-73.06876,444130.0,CT,9.0,9005.0,Litchfield County,90053061003.0
811,sg:4fc293fd27094d27b6aff44724fd3dfa,Leitao's Minit Car Wash,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6108,14,10.0,"{""<5"":0,""5-20"":9,""21-60"":1,""61-240"":3,"">240"":1}",844.5,41.763428999999995,-72.6509,811192.0,CT,9.0,9003.0,Hartford County,90035102002.0
1230,sg:75c12aaa7c2f44318172a3423a4f31b2,Stonington cheese,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6378,279,42.0,"{""<5"":3,""5-20"":71,""21-60"":96,""61-240"":66,"">240"":43}",25036.0,41.338172,-71.89780999999999,453220.0,CT,9.0,9011.0,New London County,90117052002.0
1245,sg:7720b3f667a64a009a4e2860f92f48cc,Red Barn Children's Center,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6413,56,74.0,"{""<5"":1,""5-20"":10,""21-60"":10,""61-240"":20,"">240"":15}",7142.5,41.329754,-72.521237,624410.0,CT,9.0,9007.0,Middlesex County,90076103003.0
1273,sg:78e8862b02a043b38207c738290e327c,Boys & Girls Clubs of America,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6112,30,19.0,"{""<5"":0,""5-20"":17,""21-60"":7,""61-240"":6,"">240"":0}",1399.0,41.785790999999996,-72.69672800000001,624110.0,CT,9.0,9003.0,Hartford County,90035037001.0
1462,sg:8961f7f7c04d41ebb5d2c1f4eec041be,Rink & Racquet Ltd,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6830,6,10.5,"{""<5"":1,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":0}",65.0,41.021466,-73.62532399999999,448140.0,CT,9.0,9001.0,Fairfield County,90010106002.0
1542,sg:90db4b28c7824d74a09695c1c6087d00,Subway,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6483,146,20.0,"{""<5"":11,""5-20"":63,""21-60"":27,""61-240"":27,"">240"":18}",10292.0,41.397127000000005,-73.076101,722513.0,CT,9.0,9009.0,New Haven County,90091302001.0
