,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
153,sg:0d330d8fac524b9d96237857a10ece79,New England Auto World,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6418,281,60.0,"{""<5"":5,""5-20"":72,""21-60"":64,""61-240"":87,"">240"":53}",29318.0,41.33293,-73.09049300000001,,CT,9.0,9009.0,New Haven County,90091202001.0
154,sg:0d42abd512fa4dccad7b360f08554e75,Hartford Infant Toddler Early Lrng Ctr,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6112,93,64.0,"{""<5"":3,""5-20"":26,""21-60"":14,""61-240"":31,"">240"":19}",10125.0,41.797121000000004,-72.689673,624410.0,CT,9.0,9003.0,Hartford County,90035015001.0
460,sg:2a11ee31f51141eea456d13bc8fbdc6f,Kaleidoscope Kids,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6877,30,9.5,"{""<5"":5,""5-20"":15,""21-60"":5,""61-240"":5,"">240"":0}",1155.0,41.361474,-73.52432900000001,624410.0,CT,9.0,9001.0,Fairfield County,90012456001.0
498,sg:2da1d7c6d649403b8d38cf057758403f,American Institute,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6110,81,150.0,"{""<5"":1,""5-20"":7,""21-60"":11,""61-240"":45,"">240"":17}",11388.0,41.726875,-72.725973,611310.0,CT,9.0,9003.0,Hartford County,90034961002.0
571,sg:346043020948434ea8c560172ee77c24,Quest Diagnostics,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6105,162,52.5,"{""<5"":1,""5-20"":34,""21-60"":56,""61-240"":36,"">240"":35}",16513.5,41.769022,-72.702476,621511.0,CT,9.0,9003.0,Hartford County,90035031004.0
602,sg:37a4a9a59146439e98867026e30324f7,Prospect Pizza Restaurant,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6119,167,160.0,"{""<5"":0,""5-20"":33,""21-60"":22,""61-240"":39,"">240"":73}",24693.0,41.752528999999996,-72.718023,722511.0,CT,9.0,9003.0,Hartford County,90034967001.0
606,sg:380d39a79de54a5f9de9c3c90f6e7904,Edward Jones,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6082,4,41.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":1,"">240"":0}",244.0,41.988727000000004,-72.560331,523999.0,CT,9.0,9003.0,Hartford County,90034808002.0
667,sg:3d99f44d099a420c9e8b9dc3fed5289c,WinWholesale,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6340,7,115.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":2}",984.5,41.377034,-72.02473499999999,423990.0,CT,9.0,9011.0,New London County,90117021002.0
692,sg:40322636e188445394fb6d80f35d3fad,Planned Parenthood,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6511,171,186.0,"{""<5"":1,""5-20"":29,""21-60"":22,""61-240"":52,"">240"":67}",25162.0,41.319855,-72.91830300000001,621410.0,CT,9.0,9009.0,New Haven County,90091419001.0
829,sg:4cae41a3fa6c4d8eb5fc26932a8770a1,Sams Food Store,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6118,76,7.5,"{""<5"":6,""5-20"":52,""21-60"":11,""61-240"":5,"">240"":2}",2343.0,41.736743,-72.628703,445110.0,CT,9.0,9003.0,Hartford County,90035108002.0
1015,sg:5d75ecb30d394107b807786e0d302715,Southern Connecticut Freightliner,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6405,109,20.0,"{""<5"":0,""5-20"":58,""21-60"":10,""61-240"":24,"">240"":17}",8822.0,41.297615,-72.75630799999999,441310.0,CT,9.0,9009.0,New Haven County,90091847001.0
1178,sg:6be9c3913cce4ee79a051c1b12fb7034,ALDI,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6351,423,15.0,"{""<5"":14,""5-20"":253,""21-60"":150,""61-240"":6,"">240"":0}",10175.5,41.58551,-71.99443000000001,445110.0,CT,9.0,9011.0,New London County,90117101002.0
1234,sg:711f26a632ed4c779954f979ac1c3bed,Family Dental Practice Of Southington,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6489,2,130.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",191.0,41.607449,-72.878423,621210.0,CT,9.0,9003.0,Hartford County,90034306022.0
1264,sg:75247527f92f4762a40abb2b3a0fefbf,Charter Oak Landing,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6114,29,23.0,"{""<5"":0,""5-20"":14,""21-60"":7,""61-240"":7,"">240"":1}",1752.0,41.746177,-72.655406,712190.0,CT,9.0,9003.0,Hartford County,90035025001.0
1327,sg:7ac0c26f73474d1bae854a354c66c54d,Stop &amp Shop,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6033,429,20.0,"{""<5"":14,""5-20"":206,""21-60"":127,""61-240"":38,"">240"":44}",24032.5,41.722273,-72.624894,445110.0,,,,,
1406,sg:82a50b1fbbe7405bac3a7fd78f0584a0,Domino's Pizza,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6457,49,38.0,"{""<5"":2,""5-20"":15,""21-60"":13,""61-240"":6,"">240"":13}",4742.0,41.546155,-72.650911,722513.0,CT,9.0,9007.0,Middlesex County,90075420003.0
1424,sg:84ade943f6b9449b8de6ead06131e6de,Fit4Mom,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6371,121,36.0,"{""<5"":3,""5-20"":42,""21-60"":23,""61-240"":29,"">240"":24}",11588.5,41.31886,-72.329163,713940.0,,,,,
1576,sg:9307294624c74f269da61373232f9109,TJ's Landscaping,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6109,52,42.0,"{""<5"":1,""5-20"":16,""21-60"":14,""61-240"":11,"">240"":10}",4825.0,41.703926,-72.672434,444130.0,CT,9.0,9003.0,Hartford County,90034922004.0
1585,sg:9483087bab3849aba6b2b2c5086fa3e4,Yale New Haven Hospital,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6405,117,144.0,"{""<5"":0,""5-20"":15,""21-60"":19,""61-240"":41,"">240"":42}",17207.5,41.284667999999996,-72.82118100000001,622110.0,CT,9.0,9009.0,New Haven County,90091842001.0
1590,sg:94c72db8637f44148ce59ae4b3292017,Storrs Wine and Spirits,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6268,72,56.5,"{""<5"":2,""5-20"":25,""21-60"":11,""61-240"":25,"">240"":9}",6685.5,41.804674,-72.242139,445310.0,CT,9.0,9013.0,Tolland County,90138811002.0
1750,sg:a371a271d5d648ab8e1fed11af65f192,Puerto Vallarta,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6477,329,30.0,"{""<5"":10,""5-20"":124,""21-60"":101,""61-240"":89,"">240"":5}",20260.0,41.261503999999995,-73.008673,722511.0,CT,9.0,9009.0,New Haven County,90091571001.0
1817,sg:aa73699a54ce4eb5800a78b2cddad5dc,Subway,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6010,136,23.0,"{""<5"":6,""5-20"":54,""21-60"":25,""61-240"":22,"">240"":29}",11973.5,41.671871,-72.946077,722513.0,CT,9.0,9003.0,Hartford County,90034061002.0
1883,sg:b14f1b6714704dc39055ef34ae1a957e,Skip's 19th Hole,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6604,64,89.0,"{""<5"":0,""5-20"":5,""21-60"":15,""61-240"":32,"">240"":12}",8366.0,41.187179,-73.21969399999999,722511.0,CT,9.0,9001.0,Fairfield County,90010721001.0
1902,sg:b3da40c44b0149b8820f5b8f240a4ed7,Poochies Parlor,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6405,2,391.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",390.5,41.294446,-72.782236,453910.0,CT,9.0,9009.0,New Haven County,90091847001.0
1947,sg:b939b03ceed94a3f99b1f6a0e49874ff,Subway,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6484,206,10.0,"{""<5"":9,""5-20"":126,""21-60"":41,""61-240"":21,"">240"":9}",8578.5,41.288188,-73.1127,722513.0,CT,9.0,9001.0,Fairfield County,90011102023.0
2024,sg:c1a0ce3ec2994f67a0ab52e23a087b7c,Kamp William C Housatonic Valley Insurance Agency,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6776,2,269.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",390.5,41.577557,-73.410152,524210.0,CT,9.0,9005.0,Litchfield County,90052536002.0
2154,sg:cf05e83e3f75457f8f0269bfa8526d7b,Bear Hugs Child Care Center,CT,2019-08-01T00:00:00-04:00,2019-09-01T00:00:00-04:00,6825,5,35.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":2,"">240"":0}",366.5,41.17725,-73.23229599999999,624410.0,CT,9.0,9001.0,Fairfield County,90010613001.0
