,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
792,sg:45b9f5073cad4f22a23fdacf6d3e8034,O'Reilly Auto Parts,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2919,26,10.0,"{""<5"":1,""5-20"":18,""21-60"":5,""61-240"":1,"">240"":1}",820.5,41.832458,-71.55703000000001,441310.0,RI,44.0,44007.0,Providence County,440070122002.0
807,sg:46f5309c5f324e6f8784a9ebfaac4682,Brookdale Smithfield,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2917,11,38.0,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":4}",1203.5,41.893788,-71.540093,621610.0,RI,44.0,44007.0,Providence County,440070127011.0
1168,sg:69ac4b6e622e410a915dcc1effc085dd,Hotel Viking,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2840,731,159.0,"{""<5"":7,""5-20"":113,""21-60"":107,""61-240"":194,"">240"":310}",109360.5,41.487548,-71.310079,721110.0,RI,44.0,44005.0,Newport County,440050407003.0
1251,sg:7222d1d799e64a9dbf2faaa0070b21c0,Sherwin-Williams,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2891,10,7.5,"{""<5"":0,""5-20"":10,""21-60"":0,""61-240"":0,"">240"":0}",125.0,41.372013,-71.819482,444120.0,RI,44.0,44009.0,Washington County,440090509012.0
1432,sg:84893e3806974a5b81448b55fc7a0b9b,AAA,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2886,21,5.0,"{""<5"":5,""5-20"":15,""21-60"":0,""61-240"":1,"">240"":0}",350.5,41.697925,-71.47776800000001,524210.0,RI,44.0,44003.0,Kent County,440030222021.0
2844,sg:1494cad48e884fdaac07a46d14496b29,Town Park,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2879,161,44.0,"{""<5"":1,""5-20"":57,""21-60"":27,""61-240"":64,"">240"":12}",14320.5,41.464124,-71.520972,712190.0,RI,44.0,44009.0,Washington County,440090513063.0
2882,sg:181969ced937476d8f7e1444804f89d3,Just Breathe Massage,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2914,1,20.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",12.5,41.814819,-71.374608,812199.0,RI,44.0,44007.0,Providence County,440070104005.0
2902,sg:19ad8fa5211a4f3d84f00cb6c00dd11d,Edward Warnock Memorial Field,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2861,232,138.0,"{""<5"":5,""5-20"":51,""21-60"":28,""61-240"":47,"">240"":101}",33097.5,41.893914,-71.365429,713940.0,RI,44.0,44007.0,Providence County,440070155004.0
3156,sg:3371544a46b94ac3a8da2f0766b15e24,Santander Bank,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2908,167,36.0,"{""<5"":7,""5-20"":63,""21-60"":50,""61-240"":36,"">240"":11}",10888.0,41.845928,-71.436639,522110.0,RI,44.0,44007.0,Providence County,440070024001.0
4047,sg:8b965041daf64ef9af24e2fdc4c4bcb2,East Greenwich Commons,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2818,1214,24.5,"{""<5"":35,""5-20"":496,""21-60"":353,""61-240"":261,"">240"":69}",76424.5,41.657246,-71.453227,531120.0,RI,44.0,44003.0,Kent County,440030209011.0
4247,sg:9e7f997dcadd4178a425b465ddf3635e,Serinsky Robert L Dr,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2904,139,22.0,"{""<5"":10,""5-20"":57,""21-60"":36,""61-240"":24,"">240"":12}",8687.5,41.834706,-71.409609,621210.0,RI,44.0,44007.0,Providence County,440070031004.0
4330,sg:a73b87b7245649988bef2943834ae169,Stork's Nest Child Academy V,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2917,102,30.5,"{""<5"":4,""5-20"":37,""21-60"":25,""61-240"":36,"">240"":0}",6903.0,41.928708,-71.499735,624410.0,RI,44.0,44007.0,Providence County,440070126025.0
4585,sg:c344379a34fc42acaf4c6da15669b396,BodyRock Fitness & Nutrition,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2865,43,23.0,"{""<5"":2,""5-20"":19,""21-60"":8,""61-240"":14,"">240"":0}",2673.5,41.892072999999996,-71.40906,713940.0,RI,44.0,44007.0,Providence County,440070117021.0
4943,sg:e7adb954c684449584da64770aafc506,Contact Lens Care,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2914,28,11.5,"{""<5"":0,""5-20"":24,""21-60"":2,""61-240"":0,"">240"":2}",861.0,41.821406,-71.369817,446130.0,RI,44.0,44007.0,Providence County,440070102003.0
5536,sg:1de8226ab5d448d1b525599dc3c29803,Lemus Auto Sales & Service,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2909,3,30.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":0}",203.5,41.822291,-71.441179,811111.0,RI,44.0,44007.0,Providence County,440070019006.0
6119,sg:56cc07e64dba42c3a8f7dbb1b7151113,Jimmy's Service Center of Johnston,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2919,5,130.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":2,"">240"":1}",594.0,41.806854,-71.49184100000001,811111.0,RI,44.0,44007.0,Providence County,440070124022.0
6213,sg:5f508f670e974a9485b01f364d651d73,VCA Animal Hospitals,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2914,57,63.0,"{""<5"":1,""5-20"":12,""21-60"":15,""61-240"":17,"">240"":12}",6198.5,41.817552,-71.38414399999999,541940.0,RI,44.0,44007.0,Providence County,440070104003.0
6624,sg:8aceb5d8f22b4aac824e00fbe0083c9f,Herff Jones,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2888,418,76.0,"{""<5"":7,""5-20"":127,""21-60"":65,""61-240"":84,"">240"":135}",49279.5,41.765871999999995,-71.408265,448310.0,RI,44.0,44003.0,Kent County,440030210011.0
6644,sg:8cfdd10ecc5249d2a46eaba470e90153,Town Pizza Two,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2898,351,25.0,"{""<5"":27,""5-20"":135,""21-60"":64,""61-240"":83,"">240"":42}",26918.5,41.51174,-71.687282,722511.0,RI,44.0,44009.0,Washington County,440090506001.0
6904,sg:a651176c5fa04e5b9368384527d0c7ea,Tommy's Pizza,RI,2019-03-01T00:00:00-05:00,2019-04-01T00:00:00-04:00,2908,232,48.0,"{""<5"":17,""5-20"":80,""21-60"":25,""61-240"":42,"">240"":68}",24696.0,41.832615999999994,-71.43816,722511.0,RI,44.0,44007.0,Providence County,440070022001.0
