,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
27,sg:0237c90175ca403c9e7d04564450a8bc,High Tides Island Bar & Tiki Bar,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,43,49.0,"{""<5"":1,""5-20"":7,""21-60"":18,""61-240"":14,"">240"":3}",3646.0,41.816891999999996,-71.407788,722511.0,RI,44.0,44007.0,Providence County,440070006001.0
243,sg:16ddb8ee330d44a999b6274ba04adafe,Church of Pentecost,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2909,152,96.0,"{""<5"":9,""5-20"":39,""21-60"":21,""61-240"":50,"">240"":33}",16805.5,41.818619,-71.439624,813110.0,RI,44.0,44007.0,Providence County,440070019001.0
409,sg:2789c356534d4ade949405389c78cc9e,Wild Zebra Gentlemen's Club,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2905,6,186.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":5,"">240"":0}",765.0,41.807234,-71.403574,512131.0,RI,44.0,44007.0,Providence County,440070006001.0
573,sg:377481d1d8344c748a886ecd99df7b2d,Up Country,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2914,64,140.0,"{""<5"":3,""5-20"":12,""21-60"":7,""61-240"":16,"">240"":26}",9089.0,41.803336,-71.349879,453910.0,RI,44.0,44007.0,Providence County,440070105011.0
1005,sg:6151da85d389429685a541de7a233fc4,Fred & Steve's Steakhouse,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2865,176,31.0,"{""<5"":4,""5-20"":53,""21-60"":58,""61-240"":41,"">240"":20}",13992.0,41.88815,-71.448789,722511.0,RI,44.0,44007.0,Providence County,440070116002.0
1245,sg:78f96fe3f0da4d8eb0f7214efa2ae019,LiveWell Dental,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2896,25,42.0,"{""<5"":0,""5-20"":5,""21-60"":9,""61-240"":8,"">240"":3}",2351.0,41.998453000000005,-71.546764,621210.0,RI,44.0,44007.0,Providence County,440070128012.0
1313,sg:7f011d1dcf0f4a01aa30e46254933468,Stepka Edw Jr Dent,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2896,107,45.0,"{""<5"":1,""5-20"":18,""21-60"":57,""61-240"":26,"">240"":5}",7649.0,41.998288,-71.546583,621210.0,RI,44.0,44007.0,Providence County,440070128012.0
2041,sg:c761f1a786ff49b2b0473217f094a920,East Smithfield Public Library,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2917,98,40.5,"{""<5"":3,""5-20"":24,""21-60"":33,""61-240"":25,"">240"":13}",8526.5,41.874186,-71.504488,519120.0,RI,44.0,44007.0,Providence County,440070126024.0
2132,sg:d01e9f1df47440c79eecab13748ed3ec,Exeter West Greenwich Reg Jr,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2817,2565,320.0,"{""<5"":20,""5-20"":114,""21-60"":232,""61-240"":769,"">240"":1430}",469805.5,41.607442999999996,-71.638574,611110.0,RI,44.0,44003.0,Kent County,440030208002.0
2809,sg:14876610ae304550a9a157d4dd63d763,BodyMind Therapy,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2910,1379,64.0,"{""<5"":5,""5-20"":231,""21-60"":380,""61-240"":701,"">240"":62}",138670.5,41.780871999999995,-71.43910600000001,713940.0,RI,44.0,44007.0,Providence County,440070140001.0
3087,sg:2f431472850a4211b332ef9060533186,Towne House Flowers,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2919,26,17.5,"{""<5"":3,""5-20"":11,""21-60"":6,""61-240"":3,"">240"":3}",1559.5,41.83305,-71.549808,453110.0,RI,44.0,44007.0,Providence County,440070122004.0
3165,sg:35c30535cba94ef8aca59d56d644a18d,Acupuncture & Herbal Answers,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,2,153.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",252.5,41.494578000000004,-71.30861,621330.0,RI,44.0,44005.0,Newport County,440050406003.0
3211,sg:3a161d984f1a4121a9984000b3343f6b,Primrose Field,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2909,780,60.0,"{""<5"":21,""5-20"":158,""21-60"":217,""61-240"":359,"">240"":25}",70845.5,41.951561,-71.544472,713940.0,RI,44.0,44007.0,Providence County,440070128032.0
3343,sg:46e628d326aa465ea2ac56937f18d7ce,Rhode Island Elite All Stars,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2864,546,53.5,"{""<5"":6,""5-20"":101,""21-60"":204,""61-240"":207,"">240"":28}",47413.0,41.954076,-71.395667,713940.0,RI,44.0,44007.0,Providence County,440070114014.0
3937,sg:7e4e8b3841814a0f9f877163f73ad349,Dr Jorge Alvarez Hs,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2907,626,215.5,"{""<5"":8,""5-20"":111,""21-60"":66,""61-240"":140,"">240"":301}",97390.5,41.795115,-71.4301,611110.0,RI,44.0,44007.0,Providence County,440070015001.0
4285,sg:a08bf6453cd1475a936d85a31f1bde0f,Caliri Mancini & Barbieri,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,1,397.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.752001,-71.447383,541213.0,RI,44.0,44007.0,Providence County,440070139003.0
4653,sg:c6f522e3be5e48a3962f737bbf8b2b0b,Esmond Park,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2917,72,15.5,"{""<5"":5,""5-20"":38,""21-60"":10,""61-240"":12,"">240"":7}",4378.5,41.87892,-71.501653,712190.0,,,,,
5319,sg:0cfca6a151ef47cea8043077ae26fbcd,Foster Country Club,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2825,41,132.0,"{""<5"":0,""5-20"":1,""21-60"":7,""61-240"":32,"">240"":1}",5352.0,41.752596999999994,-71.750624,713940.0,RI,44.0,44007.0,Providence County,440070133003.0
5426,sg:173a09b4ab4a467199eaf88568dc6636,Cumberland Farms,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2871,510,6.0,"{""<5"":71,""5-20"":373,""21-60"":33,""61-240"":9,"">240"":24}",13291.0,41.614678000000005,-71.24646899999999,447110.0,RI,44.0,44005.0,Newport County,440050401023.0
5908,sg:43ae6fb4173e4f8e83e0f9b22df640d3,The Farm House Preschool,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2919,41,484.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":6,"">240"":31}",8393.0,41.791569,-71.54989300000001,624410.0,RI,44.0,44007.0,Providence County,440070146002.0
6571,sg:850aae5e6a6d4b6495555f9c797c3aab,Flip Side,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2891,98,40.5,"{""<5"":4,""5-20"":26,""21-60"":35,""61-240"":26,"">240"":7}",7345.5,41.380531,-71.82984599999999,722511.0,RI,44.0,44009.0,Washington County,440090508014.0
6747,sg:9638317525854d7aaeffc9da636c97ea,Central Coventry Fire District Station 7,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2816,24,24.0,"{""<5"":0,""5-20"":10,""21-60"":6,""61-240"":5,"">240"":3}",1840.5,41.703005,-71.636333,922160.0,RI,44.0,44003.0,Kent County,440030207021.0
7028,sg:b3fb4229c97b485d821d70545d1a17f5,BoxDrop,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,177,16.0,"{""<5"":9,""5-20"":83,""21-60"":21,""61-240"":18,"">240"":46}",15659.5,41.796209000000005,-71.481785,442110.0,RI,44.0,44007.0,Providence County,440070148001.0
7038,sg:b516c99949b74fd0837b6874ac33c05c,Amazing Intimate Essentials,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2905,169,17.0,"{""<5"":4,""5-20"":99,""21-60"":44,""61-240"":10,"">240"":12}",7414.5,41.801325,-71.40141899999999,451211.0,RI,44.0,44007.0,Providence County,440070006001.0
7114,sg:be22726ec0ee4c78bffa32950d1d0494,Tavolo Wine Bar & Tuscan Grille,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,14,53.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":7,"">240"":0}",1225.0,41.823878,-71.427553,445310.0,RI,44.0,44007.0,Providence County,440070009001.0
7428,sg:e0643ec35a4744e1b7058ad4c001e016,European Tavern,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2904,171,40.0,"{""<5"":6,""5-20"":50,""21-60"":47,""61-240"":48,"">240"":20}",14567.5,41.859412,-71.422037,721110.0,RI,44.0,44007.0,Providence County,440070029005.0
7757,sg:00fc4c4b6f46488986881df1ed936a3e,Santander Bank,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,2,5.5,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",15.0,41.781974,-71.47229,522110.0,RI,44.0,44007.0,Providence County,440070147005.0
