,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
7,sg:0121ae6db553466383f358440601e6a3,Patrick J Shannon Ameriprise Financial Services,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6511,5,163.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":2}",711.5,41.297237,-72.912779,523930.0,CT,9.0,9009.0,New Haven County,90091402001.0
402,sg:25c69bc3dc154b228564477be5769f0e,Chestnut Hill East,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6514,72,162.0,"{""<5"":1,""5-20"":14,""21-60"":9,""61-240"":15,"">240"":33}",10719.5,41.378156,-72.917194,522110.0,CT,9.0,9009.0,New Haven County,90091658012.0
497,sg:2ddbd62cfe7642098d25a3d3ad777678,O'Reilly Auto Parts,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6053,274,53.5,"{""<5"":9,""5-20"":84,""21-60"":51,""61-240"":67,"">240"":63}",28341.5,41.682827,-72.779634,441310.0,CT,9.0,9003.0,Hartford County,90034168002.0
566,sg:32b58220b4db4705ac279e49a854aa29,Central Rock Gym,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6033,139,62.0,"{""<5"":2,""5-20"":20,""21-60"":47,""61-240"":59,"">240"":11}",13678.0,41.723278,-72.58246700000001,712190.0,CT,9.0,9003.0,Hartford County,90035203011.0
594,sg:34db6e765d2c4dbabe019e325791ab6e,Mobil,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6042,80,10.0,"{""<5"":5,""5-20"":48,""21-60"":9,""61-240"":11,"">240"":7}",4312.5,41.802363,-72.518843,447110.0,CT,9.0,9003.0,Hartford County,90035142001.0
901,sg:542b0696aa9f450ead80975457adeacb,Windham Willimantic Child Care & Family,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6226,32,45.5,"{""<5"":2,""5-20"":13,""21-60"":2,""61-240"":11,"">240"":4}",2864.0,41.715803,-72.226477,624410.0,CT,9.0,9015.0,Windham County,90158003002.0
909,sg:54ca748d65994223bfcdd1eb898ace7c,Meadow spa,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6824,1,48.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",40.5,41.162290999999996,-73.238798,812199.0,CT,9.0,9001.0,Fairfield County,90010614001.0
1111,sg:66b7f737d8bf43f58fbdc4947e1cf3bc,Red Hen Restaurant,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6475,20,8.0,"{""<5"":1,""5-20"":12,""21-60"":4,""61-240"":3,"">240"":0}",766.0,41.290765,-72.375677,722511.0,CT,9.0,9007.0,Middlesex County,90076702001.0
1201,sg:6fc8f4a8632d4480a7d4648bbaa0b4c0,BP,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6010,120,24.0,"{""<5"":6,""5-20"":47,""21-60"":26,""61-240"":33,"">240"":8}",8542.0,41.679336,-72.90378299999999,447110.0,CT,9.0,9003.0,Hartford County,90034052002.0
1244,sg:7340beccf0af4dc987d01f3693be1083,Northwest Allergy P C,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6776,4,22.5,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":0}",216.0,41.598997,-73.406596,621111.0,CT,9.0,9005.0,Litchfield County,90052531001.0
