,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
379,sg:235b28c20c6d42028409d69e5f5b1eb5,GNC (General Nutrition Centers),RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2906,2,16.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",53.0,41.827405,-71.40070300000001,446191.0,,,,,
648,sg:3decd349baac4521b0b3dfdb0ccbab1d,R&R Detailing,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2919,40,22.0,"{""<5"":2,""5-20"":17,""21-60"":6,""61-240"":13,"">240"":2}",2897.0,41.804357,-71.495176,811192.0,RI,44.0,44007.0,Providence County,440070125003.0
880,sg:54968a31658a467ea3c78a894d32941f,Burrillville Seventh Day Adventist Church,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2839,3,5.0,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",255.0,41.949967,-71.648955,813110.0,RI,44.0,44007.0,Providence County,440070130024.0
950,sg:5bde20f5c7224419abacb086059ff0cb,Atlantic Animal Hospital,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2813,17,225.0,"{""<5"":0,""5-20"":1,""21-60"":6,""61-240"":2,"">240"":8}",2476.5,41.386155,-71.642253,541940.0,RI,44.0,44009.0,Washington County,440090511014.0
1272,sg:7b8b4a3fa0b64e2c8d82c699bfb7aa85,All Saint's Memorial Episcopal Church,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2903,46,19.0,"{""<5"":4,""5-20"":22,""21-60"":11,""61-240"":5,"">240"":4}",2443.0,41.818565,-71.41891,813110.0,RI,44.0,44007.0,Providence County,440070007003.0
1554,sg:9a15487dfbd94d7d87c4d39df9af6572,Visionworks,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2904,22,403.5,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":4,"">240"":16}",4523.0,41.860908,-71.466302,621320.0,RI,44.0,44007.0,Providence County,440070121031.0
1705,sg:aab1d7daa9a84c7b96a928831a3271ca,Sterry Street Towing,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2860,5,29.0,"{""<5"":0,""5-20"":1,""21-60"":3,""61-240"":1,"">240"":0}",284.5,41.875983000000005,-71.390927,488410.0,RI,44.0,44007.0,Providence County,440070161001.0
1858,sg:babc8f693a5d40219bd6b29073c054d9,Lanni Chiropractic & Sports Injuries Center,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2908,65,40.0,"{""<5"":1,""5-20"":11,""21-60"":34,""61-240"":15,"">240"":4}",4734.5,41.843371000000005,-71.444935,621310.0,RI,44.0,44007.0,Providence County,440070024003.0
1879,sg:bd5e6337c5004345818aa5a813f9129d,Back Track Bar & Grill,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2891,25,18.0,"{""<5"":0,""5-20"":17,""21-60"":4,""61-240"":4,"">240"":0}",976.5,41.382212,-71.83086899999999,722511.0,RI,44.0,44009.0,Washington County,440090508015.0
1946,sg:c45de38ac7c149559c48c43d8021f43c,Sephora,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2840,7,13.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":1,"">240"":0}",281.5,41.489975,-71.316761,446120.0,RI,44.0,44005.0,Newport County,440050411003.0
2498,sg:fcad756e3bd446bba3fa2ff67ead755a,Providence River Animal Hospital,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2903,7,16.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":1,"">240"":0}",281.5,41.816227000000005,-71.408555,541940.0,RI,44.0,44007.0,Providence County,440070006001.0
2562,sg:02c2ac9759024c6bbfeff2e5217cea9f,South County Health,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2879,10,35.0,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":1,"">240"":2}",858.0,41.43099,-71.49639499999999,621111.0,RI,44.0,44009.0,Washington County,440090512021.0
2765,sg:1682ce8f5f214b1dbfe0bd1d3e41baaf,Providence Hispanic Seventh Day Adventist Church,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2907,8,16.0,"{""<5"":1,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":2}",601.0,41.800915,-71.417402,813110.0,RI,44.0,44007.0,Providence County,440070004004.0
2897,sg:233e92f5d6d24991b6f49444b89b99bb,Smithfield Diesel and Transmission Repair,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2917,2,6.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",25.0,41.914115,-71.529783,811111.0,RI,44.0,44007.0,Providence County,440070126011.0
3347,sg:4f46697ca3d14205a1c86066d8a7751c,Edible Arrangements,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2895,37,9.0,"{""<5"":4,""5-20"":20,""21-60"":4,""61-240"":7,"">240"":2}",1955.5,41.985144,-71.515026,453220.0,RI,44.0,44007.0,Providence County,440070177003.0
3820,sg:7f2417024ec14382936298d7d4b7daf6,GolfTec,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2920,7,22.0,"{""<5"":0,""5-20"":3,""21-60"":4,""61-240"":0,"">240"":0}",199.5,41.751774,-71.44663800000001,713910.0,RI,44.0,44007.0,Providence County,440070139003.0
4083,sg:97f50fad047f48b4ab19d78d075fdd7a,Ink Brotherz,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2909,122,19.0,"{""<5"":3,""5-20"":65,""21-60"":27,""61-240"":9,"">240"":18}",7588.0,41.816984000000005,-71.430705,453220.0,RI,44.0,44007.0,Providence County,440070010001.0
4212,sg:a6be906aa5a84c4396d5fefdcb074e3a,Ten Speed Spokes,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2840,50,22.0,"{""<5"":3,""5-20"":21,""21-60"":9,""61-240"":10,"">240"":7}",3819.5,41.492708,-71.317782,451110.0,RI,44.0,44005.0,Newport County,440050411003.0
4229,sg:a8793419a7df4d45b6b28dd83b742dde,Ri Ecig & Vapes,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2886,13,7.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":0,"">240"":2}",673.5,41.718101000000004,-71.4867,444120.0,RI,44.0,44003.0,Kent County,440030223002.0
5289,sg:145b3fa876c84a9b90f01a4e3e0154e6,Leviton Dual Language School,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2907,76,45.0,"{""<5"":2,""5-20"":18,""21-60"":24,""61-240"":11,"">240"":21}",7897.5,41.802586,-71.428989,611110.0,RI,44.0,44007.0,Providence County,440070003005.0
5361,sg:1c00163a9b7446b89b9cb76b0be55de9,Providence Ballet,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2818,67,35.0,"{""<5"":0,""5-20"":24,""21-60"":16,""61-240"":14,"">240"":13}",6175.0,41.657139,-71.451245,713940.0,RI,44.0,44003.0,Kent County,440030209011.0
6305,sg:7d3083bcfb5a4b8fb530e1279614dd35,Kennedy Plaza,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2903,159,18.0,"{""<5"":7,""5-20"":77,""21-60"":32,""61-240"":29,"">240"":14}",10000.5,41.824746999999995,-71.412803,531120.0,RI,44.0,44007.0,Providence County,440070008001.0
6585,sg:96b4751296e649679aba9926bfcb7ba9,Phusion Rx,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2816,336,12.0,"{""<5"":14,""5-20"":206,""21-60"":96,""61-240"":6,"">240"":14}",10761.0,41.691387,-71.565855,446110.0,RI,44.0,44003.0,Kent County,440030206021.0
6616,sg:99f2a7acbb7344d294c56f784d9e33ee,Scarborough State Beach,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2882,9,32.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":2,"">240"":1}",700.0,41.387011,-71.476787,712190.0,RI,44.0,44009.0,Washington County,440090515042.0
6818,sg:af59c7e4c4e04387854fc99ba25b97b4,Metacom Auto Sales,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2885,4,16.5,"{""<5"":1,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",96.0,41.724908,-71.27064200000001,,RI,44.0,44001.0,Bristol County,440010306021.0
