,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
138,sg:0aaace744a2d4b86a8bec94638b5314c,Rainbow water,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2907,264,69.0,"{""<5"":7,""5-20"":73,""21-60"":42,""61-240"":104,"">240"":38}",27403.0,41.814165,-71.421084,722515.0,RI,44.0,44007.0,Providence County,440070007003.0
1004,sg:561f3881c43b483fb3af103ae131066c,Walgreens,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2882,136,10.0,"{""<5"":2,""5-20"":111,""21-60"":17,""61-240"":5,"">240"":1}",3073.5,41.4916,-71.437438,446110.0,RI,44.0,44009.0,Washington County,440090515021.0
1301,sg:70daad766f8844268160bbbfc3bfe8e0,Epilepsy Association of R I,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2909,4,344.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":2}",643.0,41.808234999999996,-71.439748,621111.0,RI,44.0,44007.0,Providence County,440070014005.0
2154,sg:c514122b120c44b3b41a5d5103dd2471,Foundry Orthopedics & Sports Medicine,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2908,176,72.0,"{""<5"":1,""5-20"":13,""21-60"":60,""61-240"":66,"">240"":36}",21168.0,41.82997,-71.421071,611691.0,RI,44.0,44007.0,Providence County,440070025002.0
2217,sg:cba0121aae00438ea3f7de2b9f63d01f,Au Bon Pain,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,9470,104.0,"{""<5"":105,""5-20"":1552,""21-60"":1868,""61-240"":3207,"">240"":2738}",1235090.0,41.811069,-71.408923,722513.0,RI,44.0,44007.0,Providence County,440070006001.0
2949,sg:1178a2c9dbe44c5582c0991d5c87cca0,Neptco Incorporated,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2861,57,32.0,"{""<5"":3,""5-20"":17,""21-60"":14,""61-240"":8,"">240"":15}",5591.0,41.877942,-71.363952,441310.0,RI,44.0,44007.0,Providence County,440070168001.0
2951,sg:11abe58f05134c8c9bf8a6fca6286290,Sewing Creations By Rose,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2818,111,64.0,"{""<5"":2,""5-20"":18,""21-60"":32,""61-240"":35,"">240"":24}",12553.5,41.636584,-71.469309,451130.0,RI,44.0,44003.0,Kent County,440030209042.0
3489,sg:43402748c95344ef9b5aed9d79ff2f6f,Hasbro,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2916,506,282.5,"{""<5"":4,""5-20"":57,""21-60"":34,""61-240"":122,"">240"":289}",89820.5,41.85911,-71.347319,451120.0,RI,44.0,44007.0,Providence County,440070101021.0
3817,sg:62c0c159d3d642cb98abdb9c4e1dfdbf,Stop & Shop,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2828,851,22.0,"{""<5"":19,""5-20"":360,""21-60"":353,""61-240"":69,"">240"":50}",41228.5,41.868431,-71.532811,445110.0,RI,44.0,44007.0,Providence County,440070127021.0
5396,sg:f8cc50e128ba4f88be94926c82f419b3,Shore Soap Company,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,27,18.0,"{""<5"":2,""5-20"":14,""21-60"":6,""61-240"":2,"">240"":3}",1444.0,41.485325,-71.314713,446120.0,RI,44.0,44005.0,Newport County,440050410001.0
5913,sg:259d62ea993a4f69a147c98b94f43b40,Tri County Caa Burrillville,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2859,151,29.0,"{""<5"":2,""5-20"":51,""21-60"":39,""61-240"":29,"">240"":30}",13786.5,41.958951,-71.700939,624410.0,RI,44.0,44007.0,Providence County,440070129002.0
6083,sg:368038d1b67a4806bd2000f3b876f8ad,Burger King,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2908,303,10.0,"{""<5"":31,""5-20"":170,""21-60"":52,""61-240"":18,"">240"":32}",14697.5,41.830223,-71.426569,722513.0,RI,44.0,44007.0,Providence County,440070025002.0
6640,sg:699c79a2f1a5485daa439194e7e9c626,Marshalls,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2852,558,21.0,"{""<5"":13,""5-20"":253,""21-60"":261,""61-240"":27,"">240"":4}",18789.0,41.631332,-71.46658000000001,448140.0,RI,44.0,44009.0,Washington County,440090501035.0
6641,sg:69b52f8a0b8c42639e1db1c9d1594d6d,Narragansett Sailing School,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2806,158,76.5,"{""<5"":2,""5-20"":42,""21-60"":31,""61-240"":46,"">240"":37}",17588.5,41.750733000000004,-71.351028,441222.0,RI,44.0,44001.0,Bristol County,440010301004.0
6668,sg:6c4b314ea0eb403a9765a01ab16986a7,Sunset Tint & Sign,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,35,41.0,"{""<5"":2,""5-20"":13,""21-60"":4,""61-240"":10,"">240"":6}",3274.5,41.800662,-71.44673,811121.0,RI,44.0,44007.0,Providence County,440070141002.0
7228,sg:a1f3b959b348421283086dfec9304998,Cafe Lucca,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2905,178,112.5,"{""<5"":4,""5-20"":27,""21-60"":16,""61-240"":93,"">240"":38}",24112.0,41.791428,-71.396579,722511.0,RI,44.0,44007.0,Providence County,440070001011.0
7234,sg:a297f1ece48044b0bb6b7142edb10490,Belmont Market,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2879,657,17.0,"{""<5"":15,""5-20"":371,""21-60"":176,""61-240"":37,"">240"":58}",31291.5,41.440343,-71.488748,445110.0,RI,44.0,44009.0,Washington County,440090512021.0
7364,sg:affedb12ffb84038b0259cf63af91dad,East Providence Urgent Care,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2914,68,60.0,"{""<5"":4,""5-20"":10,""21-60"":20,""61-240"":28,"">240"":6}",6599.0,41.821058,-71.359706,621493.0,RI,44.0,44007.0,Providence County,440070103002.0
7885,sg:e591be6d0fcd452a9e5a6815e9c6a882,MIS Raymond J DO,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2886,102,42.5,"{""<5"":0,""5-20"":21,""21-60"":52,""61-240"":28,"">240"":1}",6822.5,41.701349,-71.47014300000001,621111.0,RI,44.0,44003.0,Kent County,440030221003.0
7918,sg:e7c57f8661794bea933363eedbad3c18,Pizza Pub,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2860,16,20.0,"{""<5"":1,""5-20"":7,""21-60"":2,""61-240"":3,"">240"":3}",1342.5,41.877889,-71.385672,722511.0,RI,44.0,44007.0,Providence County,440070152002.0
7921,sg:e806ff5684a34d3585a474498714d94b,Hart Edward A DMD,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2882,68,36.0,"{""<5"":2,""5-20"":20,""21-60"":25,""61-240"":15,"">240"":6}",4965.0,41.432511,-71.459978,621210.0,RI,44.0,44009.0,Washington County,440090515032.0
7938,sg:e9ae913991cf47078f07684b9b49be7b,Hanna Andersson,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,10,21.0,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":1,"">240"":0}",375.0,41.763228000000005,-71.45871600000001,448130.0,RI,44.0,44007.0,Providence County,440070139003.0
8098,sg:f97ea15fe0b54b8f9ff59c20915774b0,The Original Man,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2860,223,30.0,"{""<5"":9,""5-20"":81,""21-60"":50,""61-240"":51,"">240"":32}",18415.5,41.878808,-71.370411,448120.0,RI,44.0,44007.0,Providence County,440070171002.0
9080,sg:555ecb45b9a34d80b4086ab612bdfdc9,A Child's University Smithfield,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2917,69,14.0,"{""<5"":0,""5-20"":37,""21-60"":5,""61-240"":7,"">240"":20}",6518.5,41.926048,-71.507502,624410.0,RI,44.0,44007.0,Providence County,440070126011.0
9223,sg:6201571516e644e6aba10d481a12f67a,Woonsocket Head Start Cass Park,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2895,59,69.0,"{""<5"":3,""5-20"":18,""21-60"":8,""61-240"":10,"">240"":20}",6861.5,42.00312,-71.48872800000001,624410.0,RI,44.0,44007.0,Providence County,440070185001.0
9393,sg:717c196ea25049ab8e51f63b7de26c2a,Phenix Baptist Church,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2893,76,70.0,"{""<5"":2,""5-20"":15,""21-60"":14,""61-240"":35,"">240"":10}",8427.0,41.720467,-71.532174,813110.0,RI,44.0,44003.0,Kent County,440030203001.0
9433,sg:7583c09e2e374f2592e40d08cc1bf2d9,Gooseberry Beach,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,2,14.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",53.0,41.459996999999994,-71.320542,712190.0,RI,44.0,44005.0,Newport County,440050409002.0
9644,sg:8bfd91173da84d9d8da35be375195d11,John D Rockefeller Jr Library,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2912,376,73.0,"{""<5"":3,""5-20"":54,""21-60"":104,""61-240"":177,"">240"":38}",40653.0,41.82578,-71.405153,519120.0,RI,44.0,44007.0,Providence County,440070036023.0
9931,sg:a644c605c7e243d9bac8a233530947e1,Midas,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2842,29,46.0,"{""<5"":0,""5-20"":10,""21-60"":9,""61-240"":10,"">240"":0}",1994.5,41.518522999999995,-71.295884,811111.0,RI,44.0,44005.0,Newport County,440050403042.0
10271,sg:c8bcde60ad3847fe8a4d0b9b605d7bc0,Fertility Solutions Providence,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,137,52.0,"{""<5"":7,""5-20"":29,""21-60"":39,""61-240"":50,"">240"":12}",12364.5,41.807534000000004,-71.406891,621111.0,RI,44.0,44007.0,Providence County,440070006001.0
10593,sg:e97124a6619d40cb937b91e3424d014d,Andrew's Auto Body,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2878,22,20.5,"{""<5"":0,""5-20"":11,""21-60"":7,""61-240"":2,"">240"":2}",1202.0,41.669117,-71.17926800000001,811121.0,RI,44.0,44005.0,Newport County,440050416011.0
11510,sg:3dfbfd0215cd4da591092f36b683ca00,Thundermist Health Center West Warwick,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2893,712,50.0,"{""<5"":16,""5-20"":159,""21-60"":237,""61-240"":196,"">240"":104}",66084.0,41.71477,-71.515033,621111.0,RI,44.0,44003.0,Kent County,440030202001.0
11647,sg:4a56edf561bf4d1992db4562065a6a41,Massage By Tracie,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2906,79,39.0,"{""<5"":1,""5-20"":27,""21-60"":22,""61-240"":24,"">240"":5}",6043.0,41.827624,-71.382036,621111.0,RI,44.0,44007.0,Providence County,440070035004.0
11824,sg:5ce4057a7c454c2ca09d31782e9eca14,Bj's Gas,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2919,691,6.0,"{""<5"":65,""5-20"":577,""21-60"":32,""61-240"":13,"">240"":4}",11587.5,41.823747,-71.500838,447110.0,RI,44.0,44007.0,Providence County,440070124015.0
12025,sg:713cc526ce3f4937b8fbc3c30f9b332e,Creations By Courtney,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2861,93,113.0,"{""<5"":2,""5-20"":16,""21-60"":19,""61-240"":21,"">240"":35}",12535.0,41.891425,-71.364195,812112.0,RI,44.0,44007.0,Providence County,440070155003.0
12108,sg:7a020b50a7fe47b9bad887d9df1ac613,The Burrito Bowl,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2914,196,188.5,"{""<5"":7,""5-20"":45,""21-60"":17,""61-240"":48,"">240"":79}",27452.5,41.819652000000005,-71.368669,722511.0,RI,44.0,44007.0,Providence County,440070102006.0
12442,sg:9c568f8823674f6d8550ec858ee2caea,Valley View Services,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2904,111,14.0,"{""<5"":8,""5-20"":65,""21-60"":31,""61-240"":7,"">240"":0}",3141.5,41.854634000000004,-71.44660999999999,447110.0,RI,44.0,44007.0,Providence County,440070119012.0
12614,sg:adddffdb6c6643c3bb23dcbf5ab1187e,Acacia Club,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2905,206,48.0,"{""<5"":3,""5-20"":60,""21-60"":47,""61-240"":53,"">240"":43}",20957.5,41.803745,-71.407046,722511.0,RI,44.0,44007.0,Providence County,440070006002.0
12727,sg:b8736055940b4884b9eacf043fc06c05,Amazing Intimate Essentials,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2852,185,10.0,"{""<5"":12,""5-20"":109,""21-60"":18,""61-240"":25,"">240"":21}",10924.0,41.613396,-71.457185,453998.0,RI,44.0,44009.0,Washington County,440090501031.0
12789,sg:bf0f4437fad14aa0bca17c90244f06a1,Sally Beauty Supply,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,4,410.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":3}",732.5,41.510383000000004,-71.316323,446120.0,RI,44.0,44005.0,Newport County,440050405001.0
13067,sg:d97564bb86594895a1699045147ed213,Meadowbrook Waldorf School,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2882,18,160.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":3,"">240"":8}",2515.0,41.434523,-71.476927,611110.0,RI,44.0,44009.0,Washington County,440090515031.0
13247,sg:ed2fa2aa119f4445887f5ff50e200371,Quick Lane,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2818,94,47.0,"{""<5"":5,""5-20"":34,""21-60"":14,""61-240"":11,"">240"":30}",9860.0,41.627796999999994,-71.492305,441320.0,RI,44.0,44003.0,Kent County,440030209032.0
13921,sg:2b7735c2a0b74af48916cb4e7b9df9c5,Gioni Originals,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,25,18.0,"{""<5"":0,""5-20"":14,""21-60"":2,""61-240"":8,"">240"":1}",1700.0,41.480896,-71.31425899999999,448310.0,RI,44.0,44005.0,Newport County,440050410002.0
14148,sg:3fd13e6ed7a0481f8dae38436ae76d16,McDonald's,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2860,1124,10.0,"{""<5"":53,""5-20"":683,""21-60"":140,""61-240"":90,"">240"":158}",65805.0,41.874497,-71.39934000000001,722513.0,RI,44.0,44007.0,Providence County,440070151002.0
14345,sg:4fe43d9620a048d9843d52ca0fa8ffa9,Atwood Wine & Spirits,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2920,241,10.0,"{""<5"":26,""5-20"":138,""21-60"":33,""61-240"":32,"">240"":12}",10822.5,41.787401,-71.473079,445310.0,RI,44.0,44007.0,Providence County,440070148003.0
15110,sg:9580175139254823acef37dae620ff65,Dunkin',RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2865,7124,64.0,"{""<5"":112,""5-20"":1409,""21-60"":1883,""61-240"":2986,"">240"":734}",719707.0,41.888676000000004,-71.449262,722515.0,RI,44.0,44007.0,Providence County,440070116002.0
15134,sg:9782b1ba33fe4bb7b64a6c64bc1f22b3,Fraternal Order of Police No 6,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2893,153,111.0,"{""<5"":3,""5-20"":45,""21-60"":22,""61-240"":22,"">240"":61}",19412.0,41.692933000000004,-71.520859,922120.0,RI,44.0,44003.0,Kent County,440030201023.0
15235,sg:a191f63f20d440628f4e9d12416b73a1,Wise Guys Deli and Pizza,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,76,47.5,"{""<5"":1,""5-20"":18,""21-60"":21,""61-240"":24,"">240"":12}",7570.0,41.823404,-71.422332,722511.0,RI,44.0,44007.0,Providence County,440070009001.0
15289,sg:a659a745dc8245b4956d021f7ba11875,The Guitar Studio,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2817,179,52.0,"{""<5"":2,""5-20"":40,""21-60"":64,""61-240"":67,"">240"":6}",14620.5,41.656619,-71.60554,451140.0,RI,44.0,44003.0,Kent County,440030208001.0
15874,sg:df04606dda5f4f9496de81c02df9daaf,Scales & Shells,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2840,23,127.0,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":6,"">240"":8}",3019.5,41.478514000000004,-71.31437,722511.0,RI,44.0,44005.0,Newport County,440050410002.0
16104,sg:f3c79569f5e64f679239b551077afa1e,Blushtan Providence,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,36,62.0,"{""<5"":0,""5-20"":14,""21-60"":4,""61-240"":10,"">240"":8}",3762.0,41.82251,-71.423305,812199.0,RI,44.0,44007.0,Providence County,440070009001.0
16856,sg:37f94f532fec431999970605eda3fec1,Fairfield Inn & Suites by Marriott,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2886,741,133.0,"{""<5"":23,""5-20"":173,""21-60"":98,""61-240"":129,"">240"":318}",101923.5,41.728501,-71.436145,721110.0,RI,44.0,44003.0,Kent County,440039800001.0
