,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
348,sg:1fde1ebc96ad4c2a8e583b6fb88270cc,Ashton Associates,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2864,3,5.0,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",55.5,41.944958,-71.415182,446130.0,RI,44.0,44007.0,Providence County,440070113013.0
594,sg:35bb8422872a4a7fa58dd67c055a62ed,Ocean State Job Lot,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2920,429,14.0,"{""<5"":15,""5-20"":261,""21-60"":119,""61-240"":15,"">240"":19}",14937.0,41.779563,-71.472288,452319.0,RI,44.0,44007.0,Providence County,440070145023.0
1437,sg:8982406ab50f4cceb58d37c648716293,Pippin Orchard,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2921,4,7.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",50.0,41.773903999999995,-71.538306,445110.0,RI,44.0,44007.0,Providence County,440070146002.0
1578,sg:9828d0a03146437d9f831389be217d78,Stop &amp Shop,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2920,187,16.0,"{""<5"":5,""5-20"":110,""21-60"":51,""61-240"":12,"">240"":9}",7419.0,41.781789,-71.47446500000001,445110.0,,,,,
1751,sg:a9eb5352210a46a284e57bebc4a94fd1,The Paint Shoppes,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2908,41,21.0,"{""<5"":1,""5-20"":19,""21-60"":6,""61-240"":12,"">240"":3}",3009.0,41.833529,-71.42075,444120.0,RI,44.0,44007.0,Providence County,440070026001.0
1902,sg:b98fe6aabedd436dbb1e61f06fcafbd5,Pranzi Catering,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2909,32,20.0,"{""<5"":1,""5-20"":15,""21-60"":7,""61-240"":4,"">240"":5}",2275.5,41.80546,-71.461601,722511.0,RI,44.0,44007.0,Providence County,440070017002.0
1924,sg:bb99a0431566407cab3304e49d2b1f84,Wannamoisett Country Club,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2916,400,109.0,"{""<5"":11,""5-20"":114,""21-60"":45,""61-240"":73,"">240"":157}",51941.5,41.847332,-71.360385,713910.0,RI,44.0,44007.0,Providence County,440070101012.0
2164,sg:d3f4eb562a124377ae0ffffb1782c7f7,R G E,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2886,31,69.0,"{""<5"":0,""5-20"":5,""21-60"":9,""61-240"":6,"">240"":11}",3970.0,41.69363,-71.49961400000001,448120.0,RI,44.0,44003.0,Kent County,440030223001.0
2180,sg:d5a1a7ad558647ec8a8d4dc2256c5d7e,REI,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2920,73,14.0,"{""<5"":1,""5-20"":44,""21-60"":21,""61-240"":6,"">240"":1}",2546.0,41.755278000000004,-71.459223,451110.0,RI,44.0,44007.0,Providence County,440070142002.0
2296,sg:e348fc13a43f426ab1620eea446d54e8,Khaosan Thai Street Food,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2914,179,290.0,"{""<5"":7,""5-20"":31,""21-60"":23,""61-240"":21,"">240"":97}",27777.0,41.813851,-71.369889,722511.0,RI,44.0,44007.0,Providence County,440070104001.0
2665,sg:0b133d68156948ad8aa14186e3591f67,A Child's View Inc,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2904,3,94.0,"{""<5"":1,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":0}",303.5,41.862444,-71.457903,624410.0,RI,44.0,44007.0,Providence County,440070119021.0
2804,sg:1889368e2b4b4fb5a1713fe16dc3985f,Christian Science Church,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2906,4,5.5,"{""<5"":1,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",40.0,41.829139,-71.40473399999999,813110.0,RI,44.0,44007.0,Providence County,440070036023.0
2911,sg:22efe051e10b4f1d8b4e7c2d008b321d,Xpressions Cutz,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2860,4,8.0,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",68.0,41.886697,-71.37540200000001,812112.0,RI,44.0,44007.0,Providence County,440070153002.0
3247,sg:44fae4184821431db9ce27a08af2e539,All Saints Academy,RI,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2842,120,10.0,"{""<5"":6,""5-20"":73,""21-60"":19,""61-240"":21,"">240"":1}",5097.5,41.525672,-71.292689,611110.0,RI,44.0,44005.0,Newport County,440050403042.0
