,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
62,sg:061bc7ae47b14999877184c15cb54776,Emmett O'brien Technical High School,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6401,26,11.5,"{""<5"":0,""5-20"":15,""21-60"":5,""61-240"":6,"">240"":0}",1293.0,41.335384000000005,-73.065031,,CT,9.0,9009.0,New Haven County,90091251002.0
84,sg:082929df764a4fc0bb327f9d03f4e24c,East Hampton High School,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6424,190,17.0,"{""<5"":8,""5-20"":105,""21-60"":49,""61-240"":25,"">240"":3}",7799.5,41.582665000000006,-72.513561,611110.0,CT,9.0,9007.0,Middlesex County,90075501002.0
133,sg:0c9c76b6210e4e8b9f1cb89e2a7de742,Valvoline,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6825,41,12.0,"{""<5"":0,""5-20"":26,""21-60"":6,""61-240"":4,"">240"":5}",2370.0,41.178067,-73.237018,811198.0,CT,9.0,9001.0,Fairfield County,90010613002.0
173,sg:1071d6f7eaea4078aa117849d5a511f6,Riverside Pharmacy,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6108,117,37.0,"{""<5"":4,""5-20"":47,""21-60"":20,""61-240"":14,"">240"":32}",11194.5,41.769872,-72.643061,446110.0,CT,9.0,9003.0,Hartford County,90035104003.0
214,sg:144ec8bce3f646a8bd465364c1a65368,Ct Audubon Center At Fairfield,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6824,31,11.0,"{""<5"":3,""5-20"":18,""21-60"":8,""61-240"":2,"">240"":0}",857.5,41.202039,-73.29315600000001,712190.0,CT,9.0,9001.0,Fairfield County,90010604001.0
368,sg:226e2667e42648739353f6a7ea3d62b0,McKenna Gregory MDS,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6812,2,6.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",25.0,41.461838,-73.493057,621210.0,CT,9.0,9001.0,Fairfield County,90012202004.0
708,sg:449e34da841f4f939645cec1891ec5c5,The 440 Line,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6812,23,6.0,"{""<5"":3,""5-20"":15,""21-60"":2,""61-240"":1,"">240"":2}",906.5,41.506963,-73.47063,722511.0,CT,9.0,9001.0,Fairfield County,90012202002.0
709,sg:44add9f81d4b49f2a0d918b61be3736c,Subway,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6105,66,10.0,"{""<5"":2,""5-20"":45,""21-60"":8,""61-240"":3,"">240"":8}",3263.0,41.766447,-72.707024,722513.0,CT,9.0,9003.0,Hartford County,90035042002.0
816,sg:4e4d47e7d72e4feb80206865b2d8fb9a,Sabor Peru,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6512,36,10.0,"{""<5"":1,""5-20"":27,""21-60"":2,""61-240"":6,"">240"":0}",1324.0,41.288373,-72.89061099999999,722511.0,CT,9.0,9009.0,New Haven County,90091427002.0
855,sg:529232be67e945c4aca1f5bde926d5ba,Shears and Gears Barber Shop,CT,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6339,2,21.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",53.0,41.439393,-72.006603,812112.0,CT,9.0,9011.0,New London County,90117011003.0
