,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
139,sg:0aaace744a2d4b86a8bec94638b5314c,Rainbow water,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2907,192,44.5,"{""<5"":2,""5-20"":65,""21-60"":41,""61-240"":65,"">240"":19}",16820.5,41.814165,-71.421084,722515.0,RI,44.0,44007.0,Providence County,440070007003.0
997,sg:561f3881c43b483fb3af103ae131066c,Walgreens,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2882,143,8.0,"{""<5"":8,""5-20"":118,""21-60"":10,""61-240"":5,"">240"":2}",3132.5,41.4916,-71.437438,446110.0,RI,44.0,44009.0,Washington County,440090515021.0
1295,sg:70daad766f8844268160bbbfc3bfe8e0,Epilepsy Association of R I,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2909,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",12.5,41.808234999999996,-71.439748,621111.0,RI,44.0,44007.0,Providence County,440070014005.0
2143,sg:c514122b120c44b3b41a5d5103dd2471,Foundry Orthopedics & Sports Medicine,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2908,119,61.0,"{""<5"":0,""5-20"":12,""21-60"":47,""61-240"":44,"">240"":16}",12515.5,41.82997,-71.421071,611691.0,RI,44.0,44007.0,Providence County,440070025002.0
2199,sg:cba0121aae00438ea3f7de2b9f63d01f,Au Bon Pain,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2903,7449,106.0,"{""<5"":83,""5-20"":1214,""21-60"":1442,""61-240"":2548,"">240"":2162}",976137.5,41.811069,-71.408923,722513.0,RI,44.0,44007.0,Providence County,440070006001.0
2918,sg:1178a2c9dbe44c5582c0991d5c87cca0,Neptco Incorporated,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2861,85,82.0,"{""<5"":1,""5-20"":34,""21-60"":6,""61-240"":15,"">240"":29}",9888.0,41.877942,-71.363952,441310.0,RI,44.0,44007.0,Providence County,440070168001.0
2920,sg:11abe58f05134c8c9bf8a6fca6286290,Sewing Creations By Rose,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2818,139,103.0,"{""<5"":1,""5-20"":13,""21-60"":41,""61-240"":43,"">240"":41}",18137.0,41.636584,-71.469309,451130.0,RI,44.0,44003.0,Kent County,440030209042.0
3454,sg:43402748c95344ef9b5aed9d79ff2f6f,Hasbro,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2916,288,279.0,"{""<5"":3,""5-20"":21,""21-60"":12,""61-240"":74,"">240"":178}",54613.0,41.85911,-71.347319,451120.0,RI,44.0,44007.0,Providence County,440070101021.0
3778,sg:62c0c159d3d642cb98abdb9c4e1dfdbf,Stop & Shop,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2828,697,23.0,"{""<5"":12,""5-20"":287,""21-60"":286,""61-240"":50,"">240"":62}",37605.5,41.868431,-71.532811,445110.0,RI,44.0,44007.0,Providence County,440070127021.0
5343,sg:f8cc50e128ba4f88be94926c82f419b3,Shore Soap Company,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2840,22,15.5,"{""<5"":1,""5-20"":13,""21-60"":5,""61-240"":3,"">240"":0}",819.0,41.485325,-71.314713,446120.0,RI,44.0,44005.0,Newport County,440050410001.0
