,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
117,sg:0d4a798e4dd54d2abd20427e6d5a5793,Mannys Sports,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2864,155,39.0,"{""<5"":7,""5-20"":54,""21-60"":31,""61-240"":30,"">240"":33}",14383.0,41.943211,-71.43404,451110.0,RI,44.0,44007.0,Providence County,440070114015.0
342,sg:232edb18d3964f3f86aa7c53158cb83b,Regal Nails Salon & Spa,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2904,3,16.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",175.5,41.844876,-71.416731,812199.0,RI,44.0,44007.0,Providence County,440070029004.0
561,sg:377635a9fb194b9cb1ba2b777d1f28d9,Ocean State Electrology,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2886,163,28.0,"{""<5"":6,""5-20"":59,""21-60"":66,""61-240"":21,"">240"":11}",9226.0,41.701291,-71.47260899999999,446120.0,RI,44.0,44003.0,Kent County,440030222011.0
2210,sg:db915bb4e8cb4962a2d627dd43425fe2,Xclusive Lashes & Beauty Bar,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2886,98,18.0,"{""<5"":6,""5-20"":50,""21-60"":36,""61-240"":6,"">240"":0}",3001.0,41.728808,-71.477257,446120.0,RI,44.0,44003.0,Kent County,440030223003.0
2270,sg:e17bf3cba2a14d9b8e92d5cc0cbc47b5,United Auto Sales,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2919,24,19.0,"{""<5"":0,""5-20"":16,""21-60"":5,""61-240"":2,"">240"":1}",943.5,41.819414,-71.46951899999999,,RI,44.0,44007.0,Providence County,440070018006.0
2454,sg:f279b0f3b6784f6aafa942b1c50401d1,Tommy's,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2919,1,135.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.850653,-71.483457,811111.0,RI,44.0,44007.0,Providence County,440070123001.0
2509,sg:f777321e28914e9b88234e7d49c349b1,Leonard Hair Transplant Associates,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2886,398,48.0,"{""<5"":3,""5-20"":46,""21-60"":177,""61-240"":118,"">240"":54}",38470.0,41.694346,-71.470518,812199.0,RI,44.0,44003.0,Kent County,440030222011.0
3307,sg:403aaa6e3c0747d692fea9186f50602d,Journey Adults & Couples Counseling,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2879,1,538.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.456179999999996,-71.47023,621330.0,RI,44.0,44009.0,Washington County,440090512024.0
3405,sg:4983cac8630e4faf919ad8539c6b0be8,Cumberland Farms,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2888,748,7.0,"{""<5"":89,""5-20"":558,""21-60"":54,""61-240"":23,"">240"":24}",18606.0,41.738242,-71.432776,447110.0,RI,44.0,44003.0,Kent County,440030211003.0
3894,sg:7b6011609d0943fa99f5cf82e2fd9482,Segue Inst For Learning,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2863,187,127.0,"{""<5"":2,""5-20"":43,""21-60"":32,""61-240"":30,"">240"":80}",25553.5,41.888244,-71.396746,611110.0,RI,44.0,44007.0,Providence County,440070110003.0
4091,sg:8e4acb7219854b3097daf2f31c98c933,Ri Automobile Insurance Service Center,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2919,267,218.0,"{""<5"":1,""5-20"":24,""21-60"":30,""61-240"":98,"">240"":114}",43626.5,41.80976,-71.486331,524210.0,RI,44.0,44007.0,Providence County,440070124022.0
5066,sg:f42a71a03fd04bb29eb71191ed2661db,Cunningham School,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2860,466,72.5,"{""<5"":6,""5-20"":127,""21-60"":82,""61-240"":129,"">240"":122}",53618.0,41.874736,-71.40105799999999,611110.0,RI,44.0,44007.0,Providence County,440070151002.0
5240,sg:06c9c96f254a4c1bbe1326bc5983b28a,Furniture Express,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2895,58,35.5,"{""<5"":3,""5-20"":22,""21-60"":7,""61-240"":18,"">240"":8}",5195.0,42.015359000000004,-71.513203,442110.0,RI,44.0,44007.0,Providence County,440070173001.0
5257,sg:07f6971a4149400db03ca64a5fe9f98c,New China Gourmet,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2871,2,266.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",252.5,41.609628,-71.245756,722511.0,RI,44.0,44005.0,Newport County,440050401023.0
5271,sg:08dd2948612f4e55b2d307cc3409784a,Brady's Liquor,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2889,35,7.0,"{""<5"":6,""5-20"":23,""21-60"":4,""61-240"":2,"">240"":0}",765.5,41.713710999999996,-71.37832399999999,445310.0,RI,44.0,44003.0,Kent County,440030215014.0
5272,sg:08efadfab9454bc0a9c2b92171165efc,Public Storage,RI,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,2910,67,20.0,"{""<5"":0,""5-20"":35,""21-60"":14,""61-240"":6,"">240"":12}",4787.5,41.776056,-71.423946,531130.0,RI,44.0,44007.0,Providence County,440070136003.0
