,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
7,sg:0084bc6a8cca4274b5a47510fc55f38c,Columbus Park,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,10573,636,40.0,"{""<5"":13,""5-20"":185,""21-60"":191,""61-240"":134,"">240"":113}",57367.5,40.995158,-73.66148000000001,712190.0,NY,36.0,36119.0,Westchester County,361190078001.0
15,sg:01588e3a05b14cfebe51241cf8e7c8df,The Blue House Nice Old Things,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6019,4,6.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",178.0,41.824403000000004,-72.892844,453310.0,CT,9.0,9003.0,Hartford County,90034641013.0
148,sg:0d84f394be62496f90d1106247c8367d,Wells Hollow Creamery,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6484,15,9.0,"{""<5"":2,""5-20"":10,""21-60"":3,""61-240"":0,"">240"":0}",251.5,41.278356,-73.119315,722515.0,CT,9.0,9001.0,Fairfield County,90011102023.0
184,sg:1199f96a28864467874fe157e686b508,Melnick Mark H DMD,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6119,1,596.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.765055,-72.73155,621210.0,CT,9.0,9003.0,Hartford County,90034971003.0
195,sg:129901d9e8c64fecb803ea740805b87c,Johnny's Auto Parts,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6787,23,91.0,"{""<5"":0,""5-20"":4,""21-60"":5,""61-240"":7,"">240"":7}",2986.0,41.702692,-73.076941,441310.0,CT,9.0,9005.0,Litchfield County,90053492003.0
203,sg:1360b10919c049ed81dfb072f75092b0,Edible Arrangements,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6443,153,22.0,"{""<5"":6,""5-20"":57,""21-60"":58,""61-240"":24,"">240"":8}",8608.5,41.275043,-72.550604,453220.0,CT,9.0,9009.0,New Haven County,90091941001.0
220,sg:151e7513ae8442aeaa4561b5ef8a9ccd,Velocity Dance Works,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6716,183,55.0,"{""<5"":1,""5-20"":47,""21-60"":47,""61-240"":74,"">240"":14}",16990.5,41.617865,-72.976574,713940.0,CT,9.0,9009.0,New Haven County,90093613003.0
371,sg:21befce5e4dd40f8a08efcda67f7f952,Trumbull Animal Hospital,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6611,3,14.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":1}",265.0,41.278211999999996,-73.22865,541940.0,CT,9.0,9001.0,Fairfield County,90010902004.0
569,sg:3495d36414e94446bb5fb7cfbb15786b,Sherwin-Williams,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6514,1,26.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",40.5,41.370768,-72.919965,444120.0,CT,9.0,9009.0,New Haven County,90091658012.0
577,sg:35550304e6204449994ee33e88a7d9ee,Bobby Sprocket,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6467,15,10.0,"{""<5"":2,""5-20"":9,""21-60"":1,""61-240"":3,"">240"":0}",609.5,41.564679999999996,-72.897357,451110.0,CT,9.0,9003.0,Hartford County,90034304002.0
579,sg:356c7eff7db943a6a616e14ec51b7fe8,St Therese's Church,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6405,147,37.0,"{""<5"":3,""5-20"":47,""21-60"":59,""61-240"":38,"">240"":0}",8703.5,41.291814,-72.761732,813110.0,CT,9.0,9009.0,New Haven County,90091846001.0
601,sg:374e619bed03463c9cd9ce08370cb24c,Ella T Grasso Southeastern Technical High School,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6340,209,30.0,"{""<5"":0,""5-20"":84,""21-60"":70,""61-240"":52,"">240"":3}",12431.0,41.341619,-72.016587,611110.0,CT,9.0,9011.0,New London County,90117028002.0
667,sg:3cda65f4fca84dbe94cd2d8f320ed36a,Valvoline,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6515,7,33.0,"{""<5"":0,""5-20"":2,""21-60"":4,""61-240"":1,"">240"":0}",337.5,41.335251,-72.977914,811198.0,CT,9.0,9009.0,New Haven County,90091412004.0
799,sg:4933961f5cd54203b80795e8e2910ab1,Olderman & Hallihan Agency,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6401,35,40.0,"{""<5"":0,""5-20"":11,""21-60"":17,""61-240"":7,"">240"":0}",1879.5,41.340343,-73.078181,524210.0,CT,9.0,9009.0,New Haven County,90091252002.0
1000,sg:598b8b1770d349d7a1e000d085b01817,Midnight Auto,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6615,65,60.0,"{""<5"":2,""5-20"":17,""21-60"":14,""61-240"":13,"">240"":19}",7301.0,41.187674,-73.15462600000001,811121.0,CT,9.0,9001.0,Fairfield County,90010802003.0
1179,sg:69aabd99cc014cac87bac11b4fddac25,Foundation Rx,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6450,78,21.5,"{""<5"":0,""5-20"":36,""21-60"":27,""61-240"":13,"">240"":2}",3980.0,41.510394,-72.80650899999999,446191.0,CT,9.0,9009.0,New Haven County,90091711003.0
1268,sg:716f16262e6d4abb9336e884d7c96bba,Rowayton Seafood Fish Market,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6853,213,66.0,"{""<5"":1,""5-20"":35,""21-60"":59,""61-240"":74,"">240"":44}",24526.5,41.064007000000004,-73.444333,445220.0,CT,9.0,9001.0,Fairfield County,90010446001.0
1309,sg:76cdb082d0734c369df21f17c13f7135,Subway,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6385,131,14.0,"{""<5"":4,""5-20"":69,""21-60"":33,""61-240"":17,"">240"":8}",6687.5,41.341291999999996,-72.123453,722513.0,CT,9.0,9011.0,New London County,90116934003.0
1419,sg:826e998648b04dc59862a0883ce42ef2,Memorial Field,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6512,185,44.0,"{""<5"":8,""5-20"":52,""21-60"":43,""61-240"":52,"">240"":30}",17437.5,41.269040999999994,-72.877776,713940.0,CT,9.0,9009.0,New Haven County,90091802003.0
1468,sg:8668511ef468412291b2bdd5478a734c,Truby 99,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6790,478,44.0,"{""<5"":8,""5-20"":111,""21-60"":180,""61-240"":164,"">240"":15}",36979.5,41.799872,-73.120676,721110.0,CT,9.0,9005.0,Litchfield County,90053103002.0
