,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
95,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6076,11,52.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":1,"">240"":3}",1042.0,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
163,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6071,57,9.0,"{""<5"":5,""5-20"":38,""21-60"":2,""61-240"":7,"">240"":5}",2822.0,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
212,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6605,49,15.0,"{""<5"":3,""5-20"":23,""21-60"":17,""61-240"":6,"">240"":0}",1886.5,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
232,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6901,515,36.0,"{""<5"":8,""5-20"":129,""21-60"":218,""61-240"":103,"">240"":57}",39643.0,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
399,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6514,274,22.0,"{""<5"":19,""5-20"":110,""21-60"":96,""61-240"":43,"">240"":6}",13222.0,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
411,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6470,71,26.0,"{""<5"":6,""5-20"":25,""21-60"":21,""61-240"":16,"">240"":3}",4306.0,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
459,sg:26d5cac6beb94025a6c6d3aaaac31606,Monro,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6410,3,447.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":2}",630.5,41.480868,-72.906149,811198.0,CT,9.0,9009.0,New Haven County,90093434001.0
478,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6114,129,40.0,"{""<5"":3,""5-20"":36,""21-60"":51,""61-240"":29,"">240"":10}",9287.5,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
483,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6611,3,187.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":0}",313.5,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
484,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6810,207,15.0,"{""<5"":12,""5-20"":108,""21-60"":41,""61-240"":30,"">240"":16}",11395.5,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
493,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6514,185,40.0,"{""<5"":8,""5-20"":69,""21-60"":28,""61-240"":43,"">240"":37}",17368.0,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
529,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6320,233,28.0,"{""<5"":7,""5-20"":94,""21-60"":45,""61-240"":72,"">240"":15}",17451.0,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
551,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6472,176,40.0,"{""<5"":3,""5-20"":42,""21-60"":71,""61-240"":32,"">240"":28}",14944.0,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
645,sg:35eb41dfd10946c2a9c29431cd652157,True Value Hardware,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6776,111,22.0,"{""<5"":7,""5-20"":35,""21-60"":40,""61-240"":27,"">240"":2}",6618.5,41.578489000000005,-73.413826,444130.0,CT,9.0,9005.0,Litchfield County,90052536002.0
677,sg:3904ad74ba524d58a93c0372209591a0,Boys & Girls Clubs of America,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6010,148,23.5,"{""<5"":6,""5-20"":62,""21-60"":34,""61-240"":30,"">240"":16}",10522.0,41.688644000000004,-72.91780200000001,624110.0,CT,9.0,9003.0,Hartford County,90034052002.0
767,sg:415b6b75e7994477b00b2d04497b60f0,Forever Custom Tattoos,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6604,3,144.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":1}",403.0,41.180087,-73.18924399999999,812199.0,CT,9.0,9001.0,Fairfield County,90010706001.0
