,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
151,sg:0bb3e1649f334fbe92ded7da9024ee0d,Shelter Harbor Inn,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2891,75,110.0,"{""<5"":0,""5-20"":7,""21-60"":18,""61-240"":28,"">240"":22}",10310.5,41.349086,-71.735434,721110.0,RI,44.0,44009.0,Washington County,440090510002.0
171,sg:0ce7a69989c04813a9c1f02427ed70a9,Alexander's Uniforms,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2886,261,33.0,"{""<5"":5,""5-20"":62,""21-60"":117,""61-240"":73,"">240"":4}",17472.5,41.731446000000005,-71.478228,448210.0,RI,44.0,44003.0,Kent County,440030223003.0
261,sg:14019642728e41c995d4ee25861966cb,Armenian Euphrates Evangelical Church,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2903,741,37.0,"{""<5"":37,""5-20"":263,""21-60"":148,""61-240"":139,"">240"":154}",67253.5,41.818144000000004,-71.41617600000001,813110.0,RI,44.0,44007.0,Providence County,440070008002.0
527,sg:2b99951383d54b249fdef57c57935f0f,Rhodes On the Pawtuxet,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2905,23,15.0,"{""<5"":0,""5-20"":17,""21-60"":3,""61-240"":2,"">240"":1}",875.0,41.767171999999995,-71.395256,445230.0,RI,44.0,44007.0,Providence County,440070134004.0
537,sg:2c990e50b6764d16bb3bb2d7c9cf6c89,Shell Oil,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2895,274,20.5,"{""<5"":18,""5-20"":119,""21-60"":44,""61-240"":33,"">240"":60}",22681.0,42.01471,-71.50102,447110.0,RI,44.0,44007.0,Providence County,440070181002.0
649,sg:380b21cb248d4c9e8cf43e9c7acf21ce,Museum Of Primitive Art And Culture,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2879,312,51.0,"{""<5"":5,""5-20"":61,""21-60"":111,""61-240"":120,"">240"":15}",26930.5,41.450392,-71.495365,712110.0,RI,44.0,44009.0,Washington County,440090512011.0
1046,sg:5c9dd48b160542b8a444b49b75f4a8ea,Roast House Pub & Restaurant,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2860,318,44.0,"{""<5"":7,""5-20"":76,""21-60"":121,""61-240"":101,"">240"":13}",24188.5,41.870601,-71.364853,722511.0,RI,44.0,44007.0,Providence County,440070171002.0
1140,sg:6518d7ec1405446d98723bb3f22567bf,Kingston Pizza,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2842,42,28.0,"{""<5"":1,""5-20"":16,""21-60"":14,""61-240"":7,"">240"":4}",2783.0,41.520594,-71.299026,722511.0,RI,44.0,44005.0,Newport County,440050403042.0
1175,sg:6912f6b7fade4cc1bdb7709f9f262327,Shipyard Brewport,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2886,4760,15.0,"{""<5"":283,""5-20"":2685,""21-60"":1223,""61-240"":411,"">240"":158}",183577.0,41.725951,-71.435723,722511.0,RI,44.0,44003.0,Kent County,440039800001.0
2788,sg:09ef160366854d99a142528d3226c458,Frey Florist,RI,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,2908,127,29.0,"{""<5"":2,""5-20"":37,""21-60"":45,""61-240"":31,"">240"":12}",9835.5,41.838471000000006,-71.431678,453110.0,RI,44.0,44007.0,Providence County,440070023001.0
