,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
93,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6076,10,46.5,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":1,"">240"":2}",858.0,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
162,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6071,68,13.0,"{""<5"":4,""5-20"":35,""21-60"":9,""61-240"":6,"">240"":14}",5075.0,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
211,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6605,51,12.0,"{""<5"":2,""5-20"":31,""21-60"":10,""61-240"":4,"">240"":4}",2359.5,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
231,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6901,635,37.0,"{""<5"":9,""5-20"":149,""21-60"":293,""61-240"":120,"">240"":64}",47171.5,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
397,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6514,284,20.0,"{""<5"":16,""5-20"":128,""21-60"":96,""61-240"":39,"">240"":5}",12597.5,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
409,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6470,92,10.0,"{""<5"":8,""5-20"":48,""21-60"":18,""61-240"":16,"">240"":2}",4237.0,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
477,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6114,108,25.0,"{""<5"":3,""5-20"":46,""21-60"":30,""61-240"":23,"">240"":6}",6699.0,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
482,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6611,3,147.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":1}",403.0,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
483,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6810,224,12.0,"{""<5"":14,""5-20"":119,""21-60"":47,""61-240"":30,"">240"":14}",11301.0,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
491,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6514,208,28.5,"{""<5"":6,""5-20"":79,""21-60"":35,""61-240"":43,"">240"":45}",19691.5,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
529,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6320,352,55.0,"{""<5"":3,""5-20"":94,""21-60"":91,""61-240"":143,"">240"":21}",31429.5,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
552,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6472,231,43.0,"{""<5"":8,""5-20"":63,""21-60"":67,""61-240"":70,"">240"":23}",19576.0,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
647,sg:35eb41dfd10946c2a9c29431cd652157,True Value Hardware,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6776,169,27.0,"{""<5"":1,""5-20"":60,""21-60"":51,""61-240"":49,"">240"":8}",12112.5,41.578489000000005,-73.413826,444130.0,CT,9.0,9005.0,Litchfield County,90052536002.0
679,sg:3904ad74ba524d58a93c0372209591a0,Boys & Girls Clubs of America,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6010,116,14.0,"{""<5"":6,""5-20"":64,""21-60"":19,""61-240"":8,"">240"":19}",7348.5,41.688644000000004,-72.91780200000001,624110.0,CT,9.0,9003.0,Hartford County,90034052002.0
769,sg:415b6b75e7994477b00b2d04497b60f0,Forever Custom Tattoos,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6604,1,119.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.180087,-73.18924399999999,812199.0,CT,9.0,9001.0,Fairfield County,90010706001.0
856,sg:481be2811eff413cb6c6166f5a05836a,Cositas Deliciosas,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6513,841,41.0,"{""<5"":18,""5-20"":253,""21-60"":216,""61-240"":198,"">240"":156}",79194.5,41.309020000000004,-72.897992,722511.0,CT,9.0,9009.0,New Haven County,90091424003.0
1082,sg:5d2dcdfd1de94d2886305486558ceaa8,Calvary Christian Childhood Center,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6082,21,42.0,"{""<5"":0,""5-20"":6,""21-60"":8,""61-240"":6,"">240"":1}",1542.0,41.961262,-72.59695500000001,624410.0,CT,9.0,9003.0,Hartford County,90034812003.0
1110,sg:60a675d8ec3c4de99cb60ca9511b1f29,7-Eleven,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6268,17,18.0,"{""<5"":2,""5-20"":9,""21-60"":6,""61-240"":0,"">240"":0}",360.5,41.805081,-72.24394699999999,445120.0,CT,9.0,9013.0,Tolland County,90138812001.0
1129,sg:621f337ba9f84c6fad5e44b0a7b5ce80,Big Y Foods,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6470,311,16.0,"{""<5"":8,""5-20"":179,""21-60"":71,""61-240"":18,"">240"":35}",16242.0,41.412082,-73.304886,445110.0,CT,9.0,9001.0,Fairfield County,90012302001.0
1374,sg:7679d43ab6ca494cb733934595aeb566,UI RCP New Haven Fuel Cell,CT,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,6512,9,19.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":0}",416.5,41.289138,-72.89894699999999,221111.0,CT,9.0,9009.0,New Haven County,90091427003.0
