,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
347,sg:1fd641b955b2463e9af7ad48abc837fe,Vicious Cycling,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2871,118,34.5,"{""<5"":11,""5-20"":39,""21-60"":19,""61-240"":40,"">240"":9}",9464.5,41.585066,-71.251675,713940.0,RI,44.0,44005.0,Newport County,440050401023.0
515,sg:2d46f2668bdf45debbc4b36ed71e5e76,Sugar Mama's Sweets & Treats,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2904,4,196.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":1}",691.5,41.860702,-71.46462,311811.0,RI,44.0,44007.0,Providence County,440070120005.0
1000,sg:5aaf137076ad4f158b9975c3e80222a5,Anytime Fitness,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2886,236,35.0,"{""<5"":6,""5-20"":61,""21-60"":118,""61-240"":44,"">240"":7}",13858.5,41.718284000000004,-71.465438,713940.0,RI,44.0,44003.0,Kent County,440030221001.0
1031,sg:5ce6c9b835264c0fa7b6d3b10c230eff,Iola French Park,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2904,374,103.0,"{""<5"":6,""5-20"":80,""21-60"":69,""61-240"":76,"">240"":143}",49567.5,41.851686,-71.43278000000001,712190.0,RI,44.0,44007.0,Providence County,440070028002.0
1278,sg:7434413769e04d20ab209aba0347d60e,Bianell's Hair Salon,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2909,116,20.0,"{""<5"":2,""5-20"":57,""21-60"":32,""61-240"":18,"">240"":7}",6402.5,41.819256,-71.464445,812112.0,RI,44.0,44007.0,Providence County,440070018006.0
1980,sg:ba5bc2b7e5744341b26424e647ee59da,Alliance Hearing Center,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2904,1,83.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.843204,-71.406772,621111.0,RI,44.0,44007.0,Providence County,440070032004.0
2228,sg:d57ff75ad5fd4cfb89324dcbf6c87888,Garden City EyeCare,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2920,103,22.0,"{""<5"":1,""5-20"":44,""21-60"":43,""61-240"":13,"">240"":2}",4730.5,41.768928,-71.45480400000001,446130.0,RI,44.0,44007.0,Providence County,440070139001.0
2508,sg:f280bb3510674e1c85f362f5c6cb978a,Horizon Bay Manors Retirement & Assisted Living Communities,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2888,19,81.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":11,"">240"":2}",2294.5,41.745878000000005,-71.43619100000001,621610.0,RI,44.0,44003.0,Kent County,440030211004.0
2790,sg:0b9ecf3e419044b09afc932dcf79ee98,Roofing Insurance USA,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2906,8,18.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":2,"">240"":0}",404.0,41.829196,-71.384825,524210.0,RI,44.0,44007.0,Providence County,440070035004.0
2844,sg:11bb694c9f6544bca78cdda6025453bf,Sunoco,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2842,9,6.0,"{""<5"":2,""5-20"":6,""21-60"":0,""61-240"":1,"">240"":0}",230.5,41.525655,-71.276204,447110.0,RI,44.0,44005.0,Newport County,440050404002.0
3025,sg:222011ae80af4153a89cfc09094b7fae,Besos Kitchen & Cocktails,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2818,79,91.0,"{""<5"":3,""5-20"":16,""21-60"":13,""61-240"":30,"">240"":17}",9329.0,41.658552,-71.45020799999999,722511.0,RI,44.0,44003.0,Kent County,440030209011.0
3376,sg:457c9b02746645e1b07a4184b7b92c2c,Ace Hardware,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2891,77,28.0,"{""<5"":0,""5-20"":34,""21-60"":7,""61-240"":5,"">240"":31}",8901.0,41.359518,-71.813437,444130.0,RI,44.0,44009.0,Washington County,440090508022.0
3441,sg:4c510c247f6349d3959bc392720cf65e,Bank of America,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2909,9,9.0,"{""<5"":1,""5-20"":6,""21-60"":1,""61-240"":0,"">240"":1}",358.0,41.817069000000004,-71.441179,522110.0,RI,44.0,44007.0,Providence County,440070019002.0
3551,sg:56b371f7990c439c87fee35b47813d96,Praxair,RI,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2888,11,15.0,"{""<5"":1,""5-20"":5,""21-60"":2,""61-240"":1,"">240"":2}",776.5,41.74134,-71.439126,424690.0,RI,44.0,44003.0,Kent County,440030211004.0
