,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
67,sg:0688f6a4b20c44b09afef5cac2448a00,My Way Auto Body,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6902,3,51.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":0}",231.5,41.048435999999995,-73.527344,811121.0,CT,9.0,9001.0,Fairfield County,90010221002.0
331,sg:1fd4a8ea18c24d259d37ff75fb8af29c,Rexel,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6385,34,13.5,"{""<5"":3,""5-20"":19,""21-60"":6,""61-240"":4,"">240"":2}",1570.0,41.397061,-72.166593,423690.0,CT,9.0,9011.0,New London County,90116937001.0
337,sg:201e38a236c54c178b43141fe84ccc21,Catholic Charities Child Development Center New Haven,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6511,6,10.5,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",75.0,41.307745000000004,-72.915594,624410.0,CT,9.0,9009.0,New Haven County,90091422001.0
413,sg:269b996d71ec46758752a60de42d1bea,Gap,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6413,93,34.0,"{""<5"":0,""5-20"":27,""21-60"":34,""61-240"":11,"">240"":21}",8410.0,41.29143,-72.534037,448140.0,CT,9.0,9007.0,Middlesex County,90076104001.0
459,sg:2b3c303277e2456eba9a15f71e26c3f6,Western Union,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6357,3,8.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",37.5,41.357259,-72.211774,522390.0,CT,9.0,9011.0,New London County,90118707011.0
518,sg:304fde5d3ade4b27b2b28ec2ca3517ef,Jan Electronic Supplies,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6320,150,79.5,"{""<5"":2,""5-20"":46,""21-60"":24,""61-240"":31,"">240"":47}",17497.5,41.349795,-72.10512299999999,517312.0,CT,9.0,9011.0,New London County,90116904002.0
528,sg:3120b23b09a74cdaa76bb65e635ae30f,Mount Sinai Pentecostal Church,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6607,11,13.0,"{""<5"":1,""5-20"":5,""21-60"":3,""61-240"":2,"">240"":0}",487.5,41.182561,-73.15556099999999,813110.0,CT,9.0,9001.0,Fairfield County,90010744001.0
537,sg:32328efc514f405ea620a9079a461af1,CITGO,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6026,75,10.0,"{""<5"":12,""5-20"":33,""21-60"":10,""61-240"":14,"">240"":6}",4394.5,41.941401,-72.727331,447110.0,CT,9.0,9003.0,Hartford County,90034701004.0
668,sg:3e03586b47d146c2b59f5ff98a73eaae,Infinite Beauty Bar,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6119,1,235.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",150.5,41.757618,-72.719098,812112.0,CT,9.0,9003.0,Hartford County,90034969002.0
671,sg:3e8f5817c77b477c911f50a8ce288237,Meriden Police Department,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6451,341,59.0,"{""<5"":6,""5-20"":91,""21-60"":79,""61-240"":96,"">240"":69}",35360.0,41.537744,-72.80444,922120.0,CT,9.0,9009.0,New Haven County,90091702003.0
826,sg:4e6cdcaa6293403bbfbed33429a4f186,New Moon II,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6708,212,41.0,"{""<5"":5,""5-20"":79,""21-60"":31,""61-240"":36,"">240"":61}",22313.5,41.556698,-73.058159,722511.0,CT,9.0,9009.0,New Haven County,90093518001.0
860,sg:51ce6efb3eac480ca5a5b9ec580b819c,Silver Lining Stables,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6468,19,72.0,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":10,"">240"":1}",1957.0,41.301384999999996,-73.26163000000001,453220.0,CT,9.0,9001.0,Fairfield County,90011001003.0
902,sg:55eeb4a56b10442ba9ac82a2b0b4100b,Doyon Insurance Agency,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6810,44,20.5,"{""<5"":2,""5-20"":20,""21-60"":11,""61-240"":11,"">240"":0}",2356.0,41.385217,-73.474525,524210.0,CT,9.0,9001.0,Fairfield County,90012107021.0
988,sg:5f340d8a2a0b48b7bfaba8a1ad7b77ae,Next Step Program Aacbp,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6066,143,61.0,"{""<5"":1,""5-20"":33,""21-60"":37,""61-240"":45,"">240"":27}",15166.0,41.868739,-72.44783100000001,611110.0,CT,9.0,9013.0,Tolland County,90135302001.0
1113,sg:6b25f0b6e4c242d5808458dd99d72cee,ALDI,CT,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,6705,421,21.0,"{""<5"":7,""5-20"":202,""21-60"":199,""61-240"":10,"">240"":3}",12827.0,41.537813,-72.996927,445110.0,CT,9.0,9009.0,New Haven County,90093528001.0
