,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
16,sg:01c3a44143ec4cdf821b752c5f9772ec,All For Kids,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6877,3,75.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":1}",403.0,41.315197,-73.472551,624410.0,CT,9.0,9001.0,Fairfield County,90012452003.0
194,sg:11b45b62f9254b72a19022bd2de3feb5,Benchmark Senior Living at Split Rock,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6484,131,43.0,"{""<5"":1,""5-20"":50,""21-60"":24,""61-240"":40,"">240"":16}",11459.5,41.275397,-73.12027900000001,623312.0,CT,9.0,9001.0,Fairfield County,90011103022.0
412,sg:24823aa0674c4e8c93d26efc8d431ead,Dunkin',CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6040,407,19.0,"{""<5"":21,""5-20"":188,""21-60"":43,""61-240"":91,"">240"":64}",33199.5,41.772746000000005,-72.529488,722515.0,CT,9.0,9003.0,Hartford County,90035147004.0
643,sg:3b07542df2c04b0196a7cf84009b0635,Fas Mart,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6450,48,7.5,"{""<5"":5,""5-20"":40,""21-60"":2,""61-240"":0,"">240"":1}",833.5,41.5258,-72.766864,447110.0,CT,9.0,9009.0,New Haven County,90091712001.0
663,sg:3cc90a1deac64d80b4f45f39ecfe2a5e,Dunkin',CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6340,90,6.0,"{""<5"":19,""5-20"":64,""21-60"":0,""61-240"":2,"">240"":5}",2348.5,41.346982000000004,-72.045958,722515.0,CT,9.0,9011.0,New London County,90117027001.0
811,sg:4932a9b6747d46bc8f13033844f18409,Alice and Olivia,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6830,79,47.0,"{""<5"":0,""5-20"":25,""21-60"":21,""61-240"":18,"">240"":15}",7472.0,41.024229999999996,-73.625073,448120.0,CT,9.0,9001.0,Fairfield County,90010106002.0
864,sg:4d948efa47dc497c86268555cf2dcf98,Ashley's Ice Cream,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6405,111,34.0,"{""<5"":1,""5-20"":33,""21-60"":43,""61-240"":30,"">240"":4}",7631.5,41.281991999999995,-72.811423,722515.0,CT,9.0,9009.0,New Haven County,90091841005.0
894,sg:4fc6f7f9ff5443539a1303fed7cb74f1,Ella Mae's Boutique & Consignment,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6239,23,16.0,"{""<5"":0,""5-20"":14,""21-60"":6,""61-240"":3,"">240"":0}",869.5,41.759157,-71.899987,453310.0,CT,9.0,9015.0,Windham County,90159071002.0
985,sg:581d5b8b3dd148c3a26fa90042046226,Beads & More,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6798,71,20.0,"{""<5"":0,""5-20"":38,""21-60"":10,""61-240"":15,"">240"":8}",5057.5,41.524217,-73.20306,451130.0,CT,9.0,9005.0,Litchfield County,90053621012.0
997,sg:592e4848f5904e4499ef17aa94b42824,VCA Animal Hospitals,CT,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,6074,5,129.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":4,"">240"":1}",842.0,41.853668,-72.592676,541940.0,CT,9.0,9003.0,Hartford County,90034874002.0
